Partition	Input_Domain	Language_A	Language_B	Family_ID	Entry_IDs	Outcome_A	Outcome_B	Evidence_A	Evidence_B
sensitivity	all-reviewed-inputs	Manda	Tamil	sensitivity:d4449	d4449	R	R	f_hwgafaqsu443m	f_cfsykgfb6g5v4
sensitivity	all-reviewed-inputs	Manda	Tamil	sensitivity:d1079	d1079	R	R	f_5i3fgvjaw2ryk;f_wv34ysstwtb3m	f_a62pxbrwkfta2;f_p5tt3lz3alhlw
sensitivity	all-reviewed-inputs	Manda	Tamil	sensitivity:d5124	d5124	D	R	f_3wb6sdwkyyj5s	f_slxbqenkjmzfm
sensitivity	all-reviewed-inputs	Manda	Tamil	sensitivity:d1767;d1826	d1767;d1826	D	R	f_7q3ykju4a562o;f_jgvmn6faydkxa;f_lek2xunotidcy	f_jye4iso3mrcmo;f_v3ndormcyr2yw
sensitivity	all-reviewed-inputs	Manda	Tamil	sensitivity:d3305;d3339	d3305;d3339	R	R	f_giy227uqt2cau	f_ajgehl6nlxcjw;f_ciojk75hi6bfk;f_ftwzvx4hzzc6w;f_neyuo2riz4npe;f_snttxomkowg5c;f_uzobggv4kyape
sensitivity	all-reviewed-inputs	Manda	Tamil	sensitivity:d3393	d3393	R	R	f_qy4iukltjre3u	f_3bglzlpz4fbpk;f_44rtjropf4pfo;f_c54aads6fxgc2
sensitivity	all-reviewed-inputs	Manda	Tamil	sensitivity:d3437	d3437	D	R	f_3temkydhbrr74	f_yiexygfxnnslc
sensitivity	all-reviewed-inputs	Manda	Tamil	sensitivity:d3999	d3999	D	R	f_7pg6xys5nfl32;f_pj7a23v2w5yew	f_baiwcnv72yl62;f_l7vrbyr7led4a;f_lhrrfqkqhmioa
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d78	d78	R	R	f_sj4dimtzmtowu	f_uozmojogquqli
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d282	d282	D	R	f_wqwmxd6ivbqwg	f_7kyymuhrncbie;f_n2ipbyqebxtyk
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d305	d305	D	R	f_fvqzjc6bqrcby	f_cjuu32h5ztefq
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d442	d442	R	R	f_txpgk4ujktndg	f_7mpklc7awl3aq;f_k3dlf6fwe4z34
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d474	d474	D	mixed	f_aa5l6x62psmoo;f_b5gghf4cz26gg;f_wwv6yutn5buko	f_2htxvumaoczjw;f_4ujr5t55avg66;f_65qhyabhcuwaw;f_6c6a36yd4iybo;f_bkhd5wmrnsjt4;f_dgw5tjtzepqrq;f_fqoeiv3e7odos;f_i3k7naryq6kzm;f_jzp6l3vyzyn7i;f_n2cdyoyequmy6;f_p3l4befd5utdw;f_pd6ynb3gv5lhi;f_qgafogajc4lzg;f_qkicfxp5fal3y;f_qznjy2zdzigrk;f_shooci3xpjwrs;f_sp6x4vguvmszc;f_t4nykx6ip5ofm;f_vfvgfqslu3kc6;f_woifafo7ddlua
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d494	d494	R	R	f_bo3r2dgjjqzxw	f_7wpwowtnfdq5g;f_anbvt4tpyfyai;f_hhtwqu34dyfaq
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d587;d593	d587;d593	R	R	f_y2t4quqpacwsc	f_5wpnj765xtkhq;f_cv4l4xl2sicn4;f_eofl3optqhdr2;f_gv4pqg7pjdjkw;f_rwap2pbzy6ybk;f_xodkexw77s47k
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d656;d661	d656;d661	D	R	f_yfqieebbxr3mu	f_2hgugtyusmuwo;f_blqakidyr2tns;f_bpadk2esrwkr2;f_c3fwzy2cn42us;f_h55dkvhqhdzry;f_hjaubujdrspwa;f_lodlpfjq7lqpu
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d686;d689	d686;d689	D	D	f_4wwcqtgp2p4iw	f_3bcttth6tqdk2;f_gmahf4mq2t44a;f_w3pngkzhkqi3a
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d688	d688	D	D	f_gbl7nj253rvuu	f_232xjhmdnpfs2;f_tm7iqnx5wiskm;f_zsdykfen5jepc
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d705	d705	R	R	f_2lpkk4tqnlfp2	f_mpjreuvcijve6
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d2149	d2149	mixed	mixed	f_j2b3mp3vzu3rm;f_ujjsezqwvr6rs	f_33ijszqiucbbo;f_3elw4rkbycnti;f_3tfcygr7f2m7s;f_l3bro5g6w72gu;f_ti4dmnqgr73ha;f_wsodzsmmjsrce;research:d2149-telugu-kotta
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d4711	d4711	R	D	f_ugq7sjvanw53c	f_cqc6qamwv6hmy;f_fqcf4xzk4r3tg;f_rirwcupcemybq;f_ymibz5y5h74ku
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d1818	d1818	D	D	f_wdjwehijhomvq	f_4qzjchlammmqe;f_54wyozhofd25s;f_5culweofdbrd6;f_6apfcyxs2r7nk;f_7ezjpvvutew54;f_dedl5wyt5agce;f_f7b32xf2qsqai;f_h2yol63wxiceq;f_hos3a4hrtzpp6;f_jby43elvgqkno;f_monkpbbbfc3ss;f_uqri5hnye5yxk;f_ymftqos4hvizq
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3259	d3259	D	R	f_6u25r2krxcfnu	f_bsir5okg6tahm;f_e7hwkfnfyq3ec;f_fdp2d4dpeqmi2;f_kgb6tkj5urbr6
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d4760	d4760	D	R	f_nxtsv4rj3fxac;f_pkk5qzj7hdy5s	f_2cbwy23nb5dce;f_6etfncbqv3tmc;f_6vygbqzong3ve;f_ak6hq5d2gk2za;f_g7rwmbijggk6y;f_huvgyhyb7s226;f_ira6uzmd4liym;f_jfcymk6oq5cqg;f_n4pi6abajklug;f_uivtddlaz2itk;f_warkdf3h7ljeq
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d2146	d2146	D	D	f_mruls34ypf4my	f_iffkeavvvwzxk;f_mpwpjr3cyfebk;f_pxrplumkoerqe
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3246	d3246	D	mixed	f_rakjaghf2if7k	f_2vrv5woq6tml6;f_3ov3kfkm5dkwg;f_54ffbpkwo66b2;f_cqjsxdxn4htbc;f_dwuf6jytn2l7g;f_g323nf2zhfrvm;f_gapxu6yum5yjy;f_gavpjhh6ni62e;f_izvmgisdtsyxe;f_knwaudo7j7rzw;f_lwt7iyv4sbgg4;f_m6sv6c34jzmrg;f_ogbjknelvpvsg;f_ojasm32b67tns;f_ovgkmqj2hsjkq;f_qckj6uvqryeae;f_stvomvek524nu;f_sz5oic4rnrsek;f_tnamtgs5zft46;f_vd2m6cplrf2m2;f_ysr4jv2l77hdc;f_z5ioh5rftlgyu;f_zfmpf23mg76ca
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d2237	d2237	R	R	f_y5jizjhouoyfy	f_6jwizzevnefim;f_muuo7oclyoj3o;f_q3usn5kjwucbo
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d2359	d2359	D	D	f_mp6gqbuxfqyzo	f_edr47oxqlvqaw
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3754	d3754	D	R	f_tbcabluqbv63g	f_6fda6logqz64s;f_rv5br5e25rhdq
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3949;d4536	d3949;d4536	D	mixed	f_ukhoc2cgzlvqe	f_3nwqq5pibkhaa;f_73fc55i2e4fug;f_c436fxi6pdpzu;f_ctfbeec4tlsze;f_dm3gpg2s5wbo6;f_dxyofadg7epts;f_fjaxuxvgsifuk;f_in5bnsm5cwzyu;f_kgllbsyi4naxw;f_l5muykx6hu3oy;f_luwyqacyv7lc6;f_n3xwvhc6uknfw;f_nsdlra3u4dqcq;f_ofdq5bkx3fsgy;f_pmarxwcq2ml3a;f_wczpw2z2tnd66;f_ylroetmeabrno;f_zn5teljrmyvf2
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3982	d3982	D	D	f_orupzesq3tc5a	f_277gnmswzytey
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d5411	d5411	R	mixed	f_3qihyr2eztt2a	f_3uxni4dtuloe6;f_5jg6q3prdpqyg;f_5vyqqq2p2iprq;f_binykjwbdnjxq;f_bpoly3jexvtdw;f_eqguatdy67lbq;f_fqtyyziofrvuc;f_glnjed7bmajry;f_ixe5yz7me2hvg;f_m2hbfst57laxy;f_mjz4dyz45yhni;f_pktg6eyvm5mnc;f_qt3g6zhjyayes;f_v6564is7rkhhk;f_vaakpidjk4k7i;f_y3eehbj6rnjc2;f_zdd65kl3o22re
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d5159	d5159	R	R	f_4qoqvrr56o5ps;f_vl3lsfvvcspbq	f_mea3g7wqaeyy2
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d5153	d5153	R	R	f_hmk3t6n4qy3ys;f_yr3yk5mqt3ij2	f_3cxmtdqyp2m3s;f_3syqpefmathaw;f_54yjmlgdhgod6;f_a357bme6omfcw;f_mht7rwsy55ieq;f_nxrlqbbs6ucjy
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3986	d3986	R	R	f_43wtfthohwh72	f_5gyud6xfi26x4;f_66n7jz5zrvkoy;f_6xy2s6l3tdzie;f_ng6wyhc355xcw;f_u5n3cbqsmmek4
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d1479	d1479	R	R	f_vlmuziw6t6yi4	f_2vh5jxtrfk226;f_6flz46zi5q65u
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d4039	d4039	R	R	f_gx4jbuq3rheza	f_bxtyd57dlogi2
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d1;d410	d1;d410	R	mixed	f_cvqnqrx67gons;f_h3heyyxmnyo5s;f_lg7ozapg4ljwo;f_wjdjvyfn3gqno	f_6rkxecmmut4zw;f_7drpsyobsqaqs;f_f6ac5d3oglgvq;f_int6hq6ch3osy;f_jvyxzgar5pvsy;f_k6c2vgye32lii;f_kz72gmrqq7mfw;f_l4rim6vp7bwiy;f_tjizpv3et7eqg;f_ucqkfriz3mv3s;f_up2msodiyfdwg;f_x2v53tj33jrjo;research:d1-Telugu-paradigm-adi;research:d1-Telugu-paradigm-avi;research:d1-Telugu-paradigm-dāni-;research:d1-Telugu-paradigm-vāṭi-;research:d410-Telugu-paradigm-dīni-;research:d410-Telugu-paradigm-idi;research:d410-Telugu-paradigm-ivi;research:d410-Telugu-paradigm-vīṭi-
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d4876;d4885	d4876;d4885	R	R	f_aopeerh7l7rxc	f_77ho3mtigr4fc;f_dj55miiwszpgw;f_eeerujkaw4vh4;f_g6oxn5l54k3zw;f_govtyxfjt2pjy;f_gub7ugxbqwpfs;f_m2abl34wyx6xs;f_mkqdkere4pzoc;f_ntt4kimg4uxse;f_tijmqwm7lsbd4;f_vuepx772547kk;f_xrvrpduxa7idi;f_zdac3dluyegu6
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3402	d3402	R	R	f_wamkiouopa6ya	f_aeiz2vivnqf7i;f_dq5w32r4o3ous;f_in2efaggadin2;f_jcqe3fbthxvzm;f_w2hpd4sqg4v6m;f_xfi7hndafuecw
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d868	d868	R	mixed	f_q3stzj3nsisde	f_id6r5fma34f6w;f_jsuqpc7vyafvs;f_u6hv6ikzmlnxa;f_vafhfikpsgekc;research:d868-literary-anaka;research:d868-literary-anan;research:d868-literary-anaru;research:d868-literary-anavuḍu;research:d868-literary-anābaḍu;research:d868-literary-naru;research:d868-literary-nābaḍu;research:d868-literary-nāka;research:d868-literary-nān;research:d868-literary-nāvuḍu
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d4449	d4449	R	R	f_hwgafaqsu443m	f_25hsizq55qy2a
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d1079	d1079	R	R	f_5i3fgvjaw2ryk;f_wv34ysstwtb3m	f_4cxab6eond35q;f_6sntvrpmqgql4;f_bifs7caquclbu;f_hz22cape7p7ly
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d1767;d1826	d1767;d1826	D	D	f_7q3ykju4a562o;f_jgvmn6faydkxa;f_lek2xunotidcy	f_2d4pdtzye6tp6;f_7lskelrzopela;f_eqqola7bngbzy;f_ghrjx7usfp56u;f_qje5ckegjswui;f_ssnb5crlsin2s;f_xi2itd2f6yy7s;f_ynuamvehmnl6g
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d1853	d1853	R	R	f_avwmcx7qbtg6a	f_34tb3yh3t5bxm;f_ede6du3ig6h5g;f_ghicuoray7rg6;f_uyvp2zup34zws;f_x5xigyh4zbpgs;f_yprm3jh45xwdk;f_zauholzpmreqq
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3122	d3122	mixed	D	f_7grbabu4crlno;f_anayqalie3bvu;f_s3pb2kumymcxi	f_cpjuuxs5a7tmu;f_cswppdqsnv4xq;f_i55tm67o6tae2;f_n67dygocvqany
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3305;d3339	d3305;d3339	R	R	f_giy227uqt2cau	f_45gw5a2i3de24;f_7a2r7zl6eug5s;f_7mdlhcd5oj6z4;f_a52zxia62qqwg;f_aktogwgylrgri;f_aptwtjmp6kuoq;f_b23bgxvin23wi;f_e6jzmd7d5cuuq;f_eatdyb36uyjzs;f_hq6bi6334cktu;f_pz2zwir62jf7w;f_yljvdvjb6vkwq
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3411	d3411	R	R	f_yzwd336snwuem	f_6l6evielbuuma;f_7a75pyar2zzwy
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3437	d3437	D	D	f_3temkydhbrr74	f_4y35t4ot5yk4q;f_7iyuujkczzshe;f_ac5m6v5uobtos;f_bkr27kz5jnw3e;f_cv7l6xydsohz6;f_lr7rrcqoxabam;f_wcmnrwtkxjxes;f_xluqd2rcfx6gk
sensitivity	all-reviewed-inputs	Manda	Telugu	sensitivity:d3999	d3999	D	D	f_7pg6xys5nfl32;f_pj7a23v2w5yew	f_elp64yudfljjs;f_gp5ff36sq453u;f_k6jtvm35n2m3g;f_rrfkpgqmutgay;f_w4qqoh3i4j254;f_xrih22ctiwhr4
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d282	d282	D	R	f_wqwmxd6ivbqwg	f_f4s52i5kl2i6g
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d442	d442	R	R	f_txpgk4ujktndg	f_7b2lnsvapryma;f_f7pzdm62t3vdc;f_zhbclfw4fej6a
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d474	d474	D	R	f_aa5l6x62psmoo;f_b5gghf4cz26gg;f_wwv6yutn5buko	f_kcs6jti26owjy;f_lzqfvjg5duzt4;f_ocvrw33ejjrv2
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d587;d593	d587;d593	R	R	f_y2t4quqpacwsc	f_7uznf67rhzjqi;f_qjfaccrblobo4;f_yg2krllemf7qw
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d705	d705	R	R	f_2lpkk4tqnlfp2	f_h5amrokllhbdk;f_rtnwoveybw6gw
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d2149	d2149	mixed	R	f_j2b3mp3vzu3rm;f_ujjsezqwvr6rs	f_64qyrh4boy53e;f_ejbyzkjoaq7y4
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d3259	d3259	D	R	f_6u25r2krxcfnu	f_22i5pqits6g2s;f_23fmhhdum67ao;f_lod7lnrv2t56e;f_tcuaypfxxyoqg
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d4760	d4760	D	R	f_nxtsv4rj3fxac;f_pkk5qzj7hdy5s	f_3ktjxg5n4orfs;f_3m7h4nqi54f3u;f_4nbo657yle4j6;f_6iyksm6m6fhpk;f_ffprcwg5x6mc6;f_ms7qxa45tbtzw
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d3246	d3246	D	R	f_rakjaghf2if7k	f_27ai7bu6fsehi;f_2u2cihyzg5smc;f_4f2q6ykmyoofm;f_5s5ia6paeyo5k;f_c5lfsmfyh7uzw;f_dokehpucqxlsm;f_draxjnhooqtas;f_fs4ynhstpnb6a
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d3754	d3754	D	R	f_tbcabluqbv63g	f_jk74esxhasn2s;f_mkp7mzclodbdu
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d3949;d4536	d3949;d4536	D	R	f_ukhoc2cgzlvqe	f_2h62ya5j7ekgu;f_mzmju3bcjsije;f_sqzgykqmb3yzk
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d5411	d5411	R	R	f_3qihyr2eztt2a	f_e2kthrdgb5uk6;f_jun6d4kme64dw;f_thwprnwq7nbsg;f_u63yaofjebyf6
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d5153	d5153	R	R	f_hmk3t6n4qy3ys;f_yr3yk5mqt3ij2	f_2sxfgmqg7zzsg;f_5eu7t2ii5wleq;f_6v5huttko6wza;f_cq6xcenqckjt4;f_l35u7sr4iieo2;f_xwrz3oywfovjy
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d3986	d3986	R	R	f_43wtfthohwh72	f_azby5hjejmw2e;f_izqrkr5c5ikrw
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d1479	d1479	R	R	f_vlmuziw6t6yi4	f_5pykp3pgteyuo;f_dcbrmmcps46io;f_f7xxl2dgr2sws;f_tbce24oeszw3m;f_vug2nmpscncs4;f_zf4bw475nz2bk
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d4039	d4039	R	R	f_gx4jbuq3rheza	f_fnbs7pcbndezu;f_jrsqnlxp6gq5i;f_xmysmpcochz3s;f_ze5ew6iwvquvg
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d851	d851	D	R	f_nrtu3rlppkqa4	f_3kb45duxvi6zw;f_6jtnnkdtoxhq2;f_74lqerrbkpuya;f_czylfki6wmgq6;f_do6ijlnzujbzo;f_j2yc6uaxply3a;f_m762dlos64rfm;f_qbp7jspyajls4;f_vw47gqjrowcxg
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d4876;d4885	d4876;d4885	R	R	f_aopeerh7l7rxc	f_2ilm7bhfmfnaq;f_3wdeycd3zzz2e;f_54qoy5heol326;f_76jpbzd2w5jjk;f_b5qg7b2j7yhp2;f_u7l5snpglkxrs;f_w27oop76raccq
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d868	d868	R	R	f_q3stzj3nsisde	f_e6q25cgyzuk76;f_f3rjgwu7calum;f_jqckowj7f4ozk
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d4449	d4449	R	R	f_hwgafaqsu443m	f_5a2uzp2v5kgxy;f_c4zrsmcmiys3e;f_jxwtkizisv4go
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d1079	d1079	R	R	f_5i3fgvjaw2ryk;f_wv34ysstwtb3m	f_dfejntkrftyby;f_qpxapruj6kuzk
sensitivity	all-reviewed-inputs	Manda	Toda	sensitivity:d3393	d3393	R	R	f_qy4iukltjre3u	f_he57qyt4aawcc
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d282	d282	D	R	f_wqwmxd6ivbqwg	f_2k2gkwtzrsqr2;f_nmcefobdm2ybw;f_pcfpntl7nr7tw;f_s5jgqp4tjfvcq
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d442	d442	R	R	f_txpgk4ujktndg	f_4gsoewib5px7o;f_ftghcramjule2;f_gngrvv3cgknte;f_jfogtdtqggiki;f_l773fgbek72fy;f_l7s6ndi3qm7ky;f_mkaz4e236k5ee;f_r3x6ppdlgol46
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d474	d474	D	R	f_aa5l6x62psmoo;f_b5gghf4cz26gg;f_wwv6yutn5buko	f_5ocfcgyjh7fve;f_bgaj4lyyj2qlw;f_cxsysiioirgdm;f_oe6q3ejfw2o3e;f_sqopuax454jho;f_t4yunmfy6pzri
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d494	d494	R	R	f_bo3r2dgjjqzxw	f_l2u5njjo73mwo
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d587;d593	d587;d593	R	R	f_y2t4quqpacwsc	f_cpvyz6lesadd4;f_hfw7fy5vrvz6g;f_ip2wjf2hjp2vw;f_l7kif6mtnl64s;f_qj7e5q2xa2yro
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d656;d661	d656;d661	D	R	f_yfqieebbxr3mu	f_e2qhz5givftfo;f_kkiq4hrlhc4zo
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d686;d689	d686;d689	D	R	f_4wwcqtgp2p4iw	f_5wzpljt2556hs;f_fuwfu73k2u2mi;f_o7fubjqdsxsy2
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d688	d688	D	R	f_gbl7nj253rvuu	f_5iyhofvsla4v2;f_c3n2jsofrzp4s;f_cds7ss3ibcus6;f_fkuwrlq5apamq;f_oqs3d7c7m3z5i;f_uddy4fbfyz3u6;f_uee7dtwtla532;f_v6iobv7g5c4yo;f_y4k4qaqxqyomk
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d705	d705	R	R	f_2lpkk4tqnlfp2	f_mrba3op3xeane;f_t2tw7w5ytpwbq;f_ya2b6ke2fovk6
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d2149	d2149	mixed	R	f_j2b3mp3vzu3rm;f_ujjsezqwvr6rs	f_7wqc5cec3x7oa
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d4711	d4711	R	R	f_ugq7sjvanw53c	f_3rqhcefre4hgs;f_doyea3ugsiurs;f_jhkgqhr3r7dms
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d1818	d1818	D	R	f_wdjwehijhomvq	f_4iicjrqils2u2;f_7walq66c3ajru;f_ankxyodxm7ohy;f_bnmkunbc73t2u;f_d27u36b4b7vhi;f_dicho4jabumf6;f_ff23zmhtnlzwa;f_fr65lmz2rgpni
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d3259	d3259	D	R	f_6u25r2krxcfnu	f_2uwjmjre4vbku;f_oryuis4fxbb64;f_rpecin5upyjlk;f_y65qhpeo4wogg
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d4760	d4760	D	R	f_nxtsv4rj3fxac;f_pkk5qzj7hdy5s	f_45uit7aezhce2;f_6gobk4gl5zudk;f_cw7btf7ncchpi;f_jw6smstsdrio6;f_rzumln3xqbppa;f_uextlnbm5qsc6;f_vm7rdjhjvqtgo;f_wpgwjtlpvhgww;f_zk62gurg4dxy2
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d3246	d3246	D	R	f_rakjaghf2if7k	f_4awl32qhs6iey;f_aoxzxz4rxooxq;f_czyploz2fp5ao;f_fezvza6yh6cso;f_ftn2ywkgm2qa4;f_hsletw3qh4gmc;f_i62pgp7dvmrqc;f_ilmhicba7xxag;f_jkaha6fym3aao;f_jtecrdu7u4aii;f_l7bwb43vxtmki
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d2237	d2237	R	R	f_y5jizjhouoyfy	f_3x7g3sgxao5du;f_e426z5wckunig
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d4194	d4194	D	R	f_75oisvhc2wdi4	f_gxghuinfj7u62
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d3949;d4536	d3949;d4536	D	R	f_ukhoc2cgzlvqe	f_253lbj4clzihc;f_65gkzmp4nzhno;f_esd3kavwlzb22;f_fb4y7436iqcus;f_gkyyc7ncnfae6;f_pyf4d5pxnfcl6;f_qhygcybxa6kwu;f_uina35dn6g2tk
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d5411	d5411	R	R	f_3qihyr2eztt2a	f_2e574v2hlx2yc;f_2oqodicx3we2q;f_daqzak4aub666;f_jnccmoagukvpw;f_mvcdl4rjrtck6;f_nporwuajotbnq;f_nwiwzfjiuhiny;f_qpoow3fivzgoe;f_rnmbtciytnkla;f_rv6uqmawz3xc2;f_ud6sgmqtflrvg;f_uq5hivwudwq4w;f_xd6ax346xhstc
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d5159	d5159	R	R	f_4qoqvrr56o5ps;f_vl3lsfvvcspbq	f_42otqxwz2juci;f_khrduqoevmexs;f_kz7gqt7gtpoge;f_r4qv2glpap3ge
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d5153	d5153	R	R	f_hmk3t6n4qy3ys;f_yr3yk5mqt3ij2	f_pk5c2aqrcavai;f_qk2t72dgmc6g2
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d3986	d3986	R	R	f_43wtfthohwh72	f_crke2uw2aeyvi;f_gwskynln7mxdm;f_ua65orheoucpw
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d1479	d1479	R	R	f_vlmuziw6t6yi4	f_5bb2545tjfxuu;f_vtpde3537w37y
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d4039	d4039	R	R	f_gx4jbuq3rheza	f_bhd7g54uh57n4
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d851	d851	D	R	f_nrtu3rlppkqa4	f_2pdqkclkoivbo;f_4bjy3sp6uslqc;f_57j62kurzryja;f_af7lcqgvrbric;f_fd4ilrfkzyvbi;f_fnrygjms2qzus;f_hc2vmfigotvfu;f_iqzmusos2pelo;f_kjlzqpnwmoeh4;f_lbjkbo24kmk5u;f_megd66ta3bcoo;f_ovdtbtgi73vmo;f_r6txnvddpzt5i;f_wir57lth5blnu;f_yybhpurkrinro
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d4876;d4885	d4876;d4885	R	R	f_aopeerh7l7rxc	f_224wrmnljiiqg;f_5fxeq6mrefiwg;f_al2c7ewnx2tue;f_aqdcj5k6pk5u6;f_bsmtuktvqwdj4;f_f3zliu7u7uotu;f_mlqbsilcq7ia6;f_nfsvizcvpwac2
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d868	d868	R	R	f_q3stzj3nsisde	f_2jsi2f4zgdkgi;f_nvldcrgi524uu;f_vwk7gnmcblpqw
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d4449	d4449	R	R	f_hwgafaqsu443m	f_q4zhqa3omctda
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d1079	d1079	R	R	f_5i3fgvjaw2ryk;f_wv34ysstwtb3m	f_55u2bzk4gfy52;f_lqkomyq6zlvie;f_w2l4balcoyceg
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d3305;d3339	d3305;d3339	R	R	f_giy227uqt2cau	f_3qn2whh4kxyhi;f_4qtpqpd2yugwe;f_dekg4whg7l27o
sensitivity	all-reviewed-inputs	Manda	Tulu	sensitivity:d3393	d3393	R	R	f_qy4iukltjre3u	f_7cfihd7wfkcki;f_h5zzzvd2rupqs
