chart,view,concept,unit,group,latitude,longitude,representative_language,categories,values,families
dardic-asymmetric,YEAR,YEAR,tira1253,dardic,34.18,69.59,Tir,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",13011;3084
dardic-asymmetric,YEAR,YEAR,torw1241,dardic,35.21,72.55,Tor,"[""kālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3084
dardic-asymmetric,YEAR,YEAR,usho1238,dardic,35.139395,72.67756,Ush,"[""kālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3084
dardic-asymmetric,YEAR,YEAR,wota1240,dardic,34.7,70.86,Wot,"[""kālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3084
dardic-asymmetric,YEAR,YEAR,adiv1239,plains,18.3234,82.8806,AdivasiOriya,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,assa1263,plains,26.7509,94.2037,A,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11242;11392;12115
dardic-asymmetric,YEAR,YEAR,avan1234,plains,33.994201,72.483087,awan,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,bagh1251,plains,24.482879,81.356341,bagheli_lakshman,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,bagr1243,plains,29.40465,74.40918,bagri_fatehabad,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,beng1280,plains,23.471,88.5565,B,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,bhat1265,plains,19.2778,82.1341,Bhatri,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,bhil1251,plains,20.85,73.9592,Bhili,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,bhil1253,plains,22.58346,74.59014,Bhilali,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,bhoj1244,plains,26.46,84.82,Bhoj,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,bish1244,plains,24.5,91.8,Bishnupriya,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,braj1242,plains,26.48,78.08,Brj,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,buks1238,plains,29.397962,79.126163,Buksa,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,bund1253,plains,25.008376,79.564258,bundeli_atarra,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,chha1249,plains,21.225068,82.028298,NDu,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11242;f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,chit1274,plains,27.58,84.41,Chitwan,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,dang1260,plains,27.88,81.78,Dang,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,dhan1265,plains,27.36,85.41,DewasDoneDanuwar,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,dhun1238,plains,26.696403,75.972699,dhundari_bamore,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,dung1251,plains,,,,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,godw1241,plains,25.417504,73.107785,marwari_bagra,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,guja1252,plains,22.69,71.1,G,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,guja1253,plains,34.043002,73.225443,Goj,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,hada1254,plains,25.138213,76.876916,hadothi_kelwada,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,hado1235,plains,24.85,75.84,had,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392;f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,hajo1238,plains,25.5143,89.8594,Hajong,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,halb1244,plains,20.31,81.37,hal,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,hary1238,plains,28.91568,76.37168,kaithal,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,hind1269,plains,28.7041,77.1025,H,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392;f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,kana1281,plains,27.0437956,79.8951742,Kannauji-Central,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,kath1250,plains,28.53981,80.797511,Kathoriya,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,khan1272,plains,21.3181,74.142,Khandesi,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,koch1247,plains,26.65,86.75,KochilaTharu,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,koch1253,plains,27.12,85.63,KochariyaEastDanuwar,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,maga1260,plains,25.0915,85.3335,MagahiNepal,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,majh1253,plains,27.35,86.0,Majhi,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,malv1243,plains,24.243083,75.027707,mewari_basad,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392;f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,mara1378,plains,18.5204,73.8567,M,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",8934
dardic-asymmetric,YEAR,YEAR,marw1260,plains,27.0,75.07,Marw,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,mewa1249,plains,25.084731,74.220835,mewari_dholpura,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392;f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,mewa1250,plains,27.817648,77.035043,mewati_akera,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,nima1243,plains,22.1263,76.1264,Nimadi,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,noir1238,plains,,,,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,oriy1255,plains,21.0,85.0,Or,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,paha1251,plains,33.148,73.7537,poth,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,paly1238,plains,21.937,75.233,PalyaBareli,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,panj1256,plains,30.04,75.67,P,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392;f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,paur1238,plains,21.228,74.337,PauriBareli,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,raja1256,plains,26.47,76.2,Rj,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,rajb1243,plains,26.4877,87.79265,MH,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11242
dardic-asymmetric,YEAR,YEAR,rana1246,plains,28.65,80.44,Rana,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,rang1265,plains,26.280348,89.39468,BH,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11242
dardic-asymmetric,YEAR,YEAR,rath1242,plains,21.4375,74.9958,RathwiBareli,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,rath1243,plains,22.309,73.186,Rathawi,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,sera1259,plains,29.55,71.91,srk,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,shek1243,plains,27.978027,75.163279,dhundari_badagaon,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",f_7a3ccguwm7lam
dardic-asymmetric,YEAR,YEAR,sind1272,plains,26.0,69.0,S,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,surg1246,plains,23.045719,83.189104,SSr,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11242
dardic-asymmetric,YEAR,YEAR,surj1235,plains,26.0982,87.945,KS,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11242
dardic-asymmetric,YEAR,YEAR,thar1284,plains,28.837028,80.320613,Sunha,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,vaag1238,plains,12.21,79.53,VB,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,vasa1239,plains,,,,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,YEAR,YEAR,wadi1248,plains,26.07,72.13,WK,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,wagd1238,plains,24.137701,74.047239,mewari_bannoda,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,YEAR,YEAR,west2386,plains,31.1704,72.7097,L,"[""kālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11392
dardic-asymmetric,POST,POST,dame1241,dardic,35.3,71.68,Dm,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,gawa1247,dardic,35.2,71.54,Gaw,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,indu1241,dardic,35.34,73.02,Mai,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",13774;5519
dardic-asymmetric,POST,POST,kala1372,dardic,35.64,71.67,Kal,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",13774;3998
dardic-asymmetric,POST,POST,kala1373,dardic,35.53,72.57,Bshk,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,kash1277,dardic,34.17,74.33,K,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13682;2183
dardic-asymmetric,POST,POST,khow1242,dardic,36.0,72.0,Kho,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,nort2666,dardic,34.66,70.43,Pas,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,phal1254,dardic,35.51,71.84,Phal,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,savi1242,dardic,35.3,71.56,Sv,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,shin1264,dardic,34.65,75.29,Sh,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,shum1235,dardic,34.48,70.57,Shum,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,torw1241,dardic,35.21,72.55,Tor,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,usho1238,dardic,35.139395,72.67756,Ush,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,wota1240,dardic,34.7,70.86,Wot,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",13774
dardic-asymmetric,POST,POST,assa1263,plains,26.7509,94.2037,A,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",3893;5519
dardic-asymmetric,POST,POST,awad1243,plains,27.59,82.47,Aw,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13682-2
dardic-asymmetric,POST,POST,beng1280,plains,23.471,88.5565,B,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13639;13682;13753;5519;6826
dardic-asymmetric,POST,POST,biha1245,plains,24.68,87.5,Bi,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10317;11403
dardic-asymmetric,POST,POST,chit1274,plains,27.58,84.41,Chitwan,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11452a;3893
dardic-asymmetric,POST,POST,dang1260,plains,27.88,81.78,Dang,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11452a;3893
dardic-asymmetric,POST,POST,east2316,plains,26.666667,87.5,Morang,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11452a;3893
dardic-asymmetric,POST,POST,guja1252,plains,22.69,71.1,G,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13639;13682-3;5519;6128
dardic-asymmetric,POST,POST,halb1244,plains,20.31,81.37,hal,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,POST,POST,hind1269,plains,28.7041,77.1025,H,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11403;13639;1372;5519;6826
dardic-asymmetric,POST,POST,mait1250,plains,26.38,86.22,Mth,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10317;13639;3893
dardic-asymmetric,POST,POST,mara1378,plains,18.5204,73.8567,M,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 0.9999999999999999, 0.0]",10317;12324;3120;3893;5519;6826
dardic-asymmetric,POST,POST,oriy1255,plains,21.0,85.0,Or,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13639;13682;3893;5519;6826
dardic-asymmetric,POST,POST,panj1256,plains,30.04,75.67,P,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11175;11403;13639;13682;6826
dardic-asymmetric,POST,POST,rana1246,plains,28.65,80.44,Rana,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11452a;3893
dardic-asymmetric,POST,POST,sind1272,plains,26.0,69.0,S,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10191;10991;13682;7685
dardic-asymmetric,POST,POST,vaag1238,plains,12.21,79.53,VB,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,POST,POST,west2386,plains,31.1704,72.7097,L,"[""stʰū́ṇā"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",10191;13774
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,bate1261,dardic,34.95,72.92,bhatr,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,dame1241,dardic,35.3,71.68,Dm,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12345
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,gawa1247,dardic,35.2,71.54,Gaw,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12345
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,gowr1239,dardic,35.1243,73.1233,Gowro,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,indu1241,dardic,35.34,73.02,Mai,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12345
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,kala1372,dardic,35.64,71.67,Kal,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",5478
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,khow1242,dardic,36.0,72.0,Kho,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12345
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,nort2666,dardic,34.66,70.43,Pas,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12345
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,phal1254,dardic,35.51,71.84,Phal,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",12345;5478
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,savi1242,dardic,35.3,71.56,Sv,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12345
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,shum1235,dardic,34.48,70.57,Shum,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12345
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,torw1241,dardic,35.21,72.55,Tor,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,assa1263,plains,26.7509,94.2037,A,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",7721
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,avan1234,plains,33.994201,72.483087,awan,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",9749
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,bhoj1244,plains,26.46,84.82,Bhoj,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",5387
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,chit1274,plains,27.58,84.41,Chitwan,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",7721
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,dang1260,plains,27.88,81.78,Dang,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",7721
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,east2316,plains,26.666667,87.5,Morang,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",7721
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,halb1244,plains,20.31,81.37,hal,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,hind1269,plains,28.7041,77.1025,H,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",12347;7721
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,kach1277,plains,23.83,69.0,kcch,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",9883
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,mara1378,plains,18.5204,73.8567,M,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,panj1256,plains,30.04,75.67,P,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",12347
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,rana1246,plains,28.65,80.44,Rana,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",6024
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,rang1265,plains,26.280348,89.39468,BH,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,wadi1248,plains,26.07,72.13,WK,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GRASSHOPPER,GRASSHOPPER,west2386,plains,31.1704,72.7097,L,"[""*śalakka"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",6024
dardic-asymmetric,DISTANCE,DISTANCE,dame1241,dardic,35.3,71.68,Dm,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,indu1241,dardic,35.34,73.02,Mai,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,kala1373,dardic,35.53,72.57,Bshk,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,kash1277,dardic,34.17,74.33,K,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,khow1242,dardic,36.0,72.0,Kho,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,nort2666,dardic,34.66,70.43,Pas,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,phal1254,dardic,35.51,71.84,Phal,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,savi1242,dardic,35.3,71.56,Sv,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,shin1264,dardic,34.65,75.29,Sh,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,tira1253,dardic,34.18,69.59,Tir,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,torw1241,dardic,35.21,72.55,Tor,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,wota1240,dardic,34.7,70.86,Wot,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,guja1252,plains,22.69,71.1,G,"[""dūrá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",357
dardic-asymmetric,DISTANCE,DISTANCE,hary1238,plains,28.91568,76.37168,kaithal,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,hind1269,plains,28.7041,77.1025,H,"[""dūrá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",5441
dardic-asymmetric,DISTANCE,DISTANCE,panj1256,plains,30.04,75.67,P,"[""dūrá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11721;12913;7753
dardic-asymmetric,DISTANCE,DISTANCE,sind1272,plains,26.0,69.0,S,"[""dūrá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",6495
dardic-asymmetric,DISTANCE,DISTANCE,vaag1238,plains,12.21,79.53,VB,"[""dūrá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,DISTANCE,DISTANCE,west2386,plains,31.1704,72.7097,L,"[""dūrá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",7785
dardic-asymmetric,ACHE,ACHE,dame1241,dardic,35.3,71.68,Dm,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12576
dardic-asymmetric,ACHE,ACHE,indu1241,dardic,35.34,73.02,Mai,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,ACHE,ACHE,kala1372,dardic,35.64,71.67,Kal,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,ACHE,ACHE,kala1373,dardic,35.53,72.57,Bshk,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12576
dardic-asymmetric,ACHE,ACHE,nort2666,dardic,34.66,70.43,Pas,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",6607
dardic-asymmetric,ACHE,ACHE,shin1264,dardic,34.65,75.29,Sh,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",12576;9272
