chart,view,concept,unit,group,latitude,longitude,representative_language,categories,values,families
dardic-family-shares,LONG,LONG,hada1254,plains,25.138213,76.876916,hadothi_kelwada,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,hado1235,plains,24.85,75.84,had,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;11225
dardic-family-shares,LONG,LONG,hajo1238,plains,25.5143,89.8594,Hajong,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,halb1244,plains,20.31,81.37,hal,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,hary1238,plains,28.91568,76.37168,kaithal,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,hind1269,plains,28.7041,77.1025,H,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-family-shares,LONG,LONG,jadg1238,plains,23.588,58.3829,Zadj,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-family-shares,LONG,LONG,kana1281,plains,27.0437956,79.8951742,Kannauji-Central,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,kath1250,plains,28.53981,80.797511,Kathoriya,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,khan1272,plains,21.3181,74.142,Khandesi,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,khet1238,plains,30.48,70.28,khet,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-family-shares,LONG,LONG,khol1241,plains,27.12,54.3,Khol,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-family-shares,LONG,LONG,koch1247,plains,26.65,86.75,KochilaTharu,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,koch1253,plains,27.12,85.63,KochariyaEastDanuwar,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,luwa1238,plains,23.616667,58.566667,maimani,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-family-shares,LONG,LONG,maga1260,plains,25.0915,85.3335,MagahiNepal,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,mait1250,plains,26.38,86.22,Mth,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,majh1253,plains,27.35,86.0,Majhi,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,malv1243,plains,24.243083,75.027707,mewari_basad,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,mara1378,plains,18.5204,73.8567,M,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,marw1260,plains,27.0,75.07,Marw,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-family-shares,LONG,LONG,mewa1249,plains,25.084731,74.220835,mewari_dholpura,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",10187;10951;11225
dardic-family-shares,LONG,LONG,mewa1250,plains,27.817648,77.035043,mewati_akera,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,nima1243,plains,22.1263,76.1264,Nimadi,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,noir1238,plains,,,,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,oriy1255,plains,21.0,85.0,Or,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,paha1251,plains,33.148,73.7537,poth,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,paly1238,plains,21.937,75.233,PalyaBareli,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,panj1256,plains,30.04,75.67,P,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",10951;9162;9165
dardic-family-shares,LONG,LONG,paur1238,plains,21.228,74.337,PauriBareli,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,raja1256,plains,26.47,76.2,Rj,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",10187
dardic-family-shares,LONG,LONG,rajb1243,plains,26.4877,87.79265,MH,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,rana1246,plains,28.65,80.44,Rana,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,rang1265,plains,26.280348,89.39468,BH,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;5524
dardic-family-shares,LONG,LONG,rath1242,plains,21.4375,74.9958,RathwiBareli,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,rath1243,plains,22.309,73.186,Rathawi,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,sera1259,plains,29.55,71.91,srk,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,shek1243,plains,27.978027,75.163279,dhundari_badagaon,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;11225
dardic-family-shares,LONG,LONG,sind1272,plains,26.0,69.0,S,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-family-shares,LONG,LONG,surg1246,plains,23.045719,83.189104,SSr,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,surj1235,plains,26.0982,87.945,KS,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,thar1284,plains,28.837028,80.320613,Sunha,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,vaag1238,plains,12.21,79.53,VB,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,vasa1239,plains,,,,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,wadi1248,plains,26.07,72.13,WK,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,LONG,LONG,wagd1238,plains,24.137701,74.047239,mewari_bannoda,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-family-shares,LONG,LONG,west2386,plains,31.1704,72.7097,L,"[""dīrgʰá"", ""lamba"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-family-shares,WATER,WATER,bate1261,dardic,34.95,72.92,bhatr,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,brok1247,dardic,34.53,76.6,bro,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,chil1275,dardic,35.25,73.33,Chil,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,dame1241,dardic,35.3,71.68,Dm,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",407
dardic-family-shares,WATER,WATER,gawa1247,dardic,35.2,71.54,Gaw,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",407
dardic-family-shares,WATER,WATER,gowr1239,dardic,35.1243,73.1233,Gowro,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.5, 0.0, 0.5, 0.0]",12485;1921
dardic-family-shares,WATER,WATER,gran1245,dardic,34.65,70.73,Gng,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.5, 0.0, 0.5, 0.0]",1799;1921
dardic-family-shares,WATER,WATER,indu1241,dardic,35.34,73.02,Mai,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,kala1372,dardic,35.64,71.67,Kal,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,kala1373,dardic,35.53,72.57,Bshk,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,kalk1245,dardic,35.41,72.17,Kalk,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,kash1277,dardic,33.13,75.57,dod,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",13266;8082
dardic-family-shares,WATER,WATER,khow1242,dardic,36.0,72.0,Kho,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,kund1257,dardic,34.56,73.83,Kund,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,nort2666,dardic,34.66,70.43,Pas,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",11556
dardic-family-shares,WATER,WATER,phal1254,dardic,35.51,71.84,Phal,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,savi1242,dardic,35.3,71.56,Sv,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,shin1264,dardic,34.65,75.29,Sh,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,shum1235,dardic,34.48,70.57,Shum,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,tira1253,dardic,34.18,69.59,Tir,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,torw1241,dardic,35.21,72.55,Tor,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,usho1238,dardic,35.139395,72.67756,Ush,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",1921
dardic-family-shares,WATER,WATER,wota1240,dardic,34.7,70.86,Wot,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,adiv1239,plains,18.3234,82.8806,AdivasiOriya,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,assa1263,plains,26.7509,94.2037,A,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",5155;8082
dardic-family-shares,WATER,WATER,avan1234,plains,33.994201,72.483087,awan,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,awad1243,plains,27.59,82.47,Aw,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,bagh1251,plains,24.482879,81.356341,bagheli_lakshman,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,bagr1243,plains,29.40465,74.40918,bagri_fatehabad,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,beng1280,plains,23.471,88.5565,B,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",5155;8082
dardic-family-shares,WATER,WATER,bhat1265,plains,19.2778,82.1341,Bhatri,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,bhil1251,plains,20.85,73.9592,Bhili,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,bhil1253,plains,22.58346,74.59014,Bhilali,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,bhoj1244,plains,26.46,84.82,Bhoj,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,biha1245,plains,24.68,87.5,Bi,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",10085
dardic-family-shares,WATER,WATER,bish1244,plains,24.5,91.8,Bishnupriya,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,braj1242,plains,26.48,78.08,Brj,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",7552;8082
dardic-family-shares,WATER,WATER,buks1238,plains,29.397962,79.126163,Buksa,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,bund1253,plains,25.008376,79.564258,bundeli_atarra,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,chha1249,plains,21.225068,82.028298,NDu,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,chit1274,plains,27.58,84.41,Chitwan,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,dang1260,plains,27.88,81.78,Dang,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,dhan1265,plains,27.36,85.41,DewasDoneDanuwar,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,dhun1238,plains,26.696403,75.972699,dhundari_bamore,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,dung1251,plains,,,,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,east2316,plains,26.666667,87.5,Morang,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,godw1241,plains,25.417504,73.107785,marwari_bagra,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,guja1252,plains,22.69,71.1,G,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",13388;5155;8082
dardic-family-shares,WATER,WATER,guja1253,plains,34.043002,73.225443,Goj,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,hada1254,plains,25.138213,76.876916,hadothi_kelwada,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,hado1235,plains,24.85,75.84,had,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",5155;8082
dardic-family-shares,WATER,WATER,hajo1238,plains,25.5143,89.8594,Hajong,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,halb1244,plains,20.31,81.37,hal,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,hary1238,plains,28.91568,76.37168,kaithal,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,hind1269,plains,28.7041,77.1025,H,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.25, 0.75, 0.0]",5155;7143;7552;8082
dardic-family-shares,WATER,WATER,jadg1238,plains,23.588,58.3829,Zadj,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,kach1277,plains,23.83,69.0,kcch,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,kana1281,plains,27.0437956,79.8951742,Kannauji-Central,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,kath1250,plains,28.53981,80.797511,Kathoriya,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,khan1272,plains,21.3181,74.142,Khandesi,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,khet1238,plains,30.48,70.28,khet,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,khol1241,plains,27.12,54.3,Khol,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,koch1247,plains,26.65,86.75,KochilaTharu,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,koch1253,plains,27.12,85.63,KochariyaEastDanuwar,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,konk1267,plains,15.2993,74.124,Ko,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,luwa1238,plains,23.616667,58.566667,maimani,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,maga1260,plains,25.0915,85.3335,MagahiNepal,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,mait1250,plains,26.38,86.22,Mth,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,majh1253,plains,27.35,86.0,Majhi,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,malv1243,plains,24.243083,75.027707,mewari_basad,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,mara1378,plains,18.5204,73.8567,M,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",4038;5155;8082
dardic-family-shares,WATER,WATER,marw1260,plains,27.0,75.07,Marw,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,mewa1249,plains,25.084731,74.220835,mewari_dholpura,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",5155;8082
dardic-family-shares,WATER,WATER,mewa1250,plains,27.817648,77.035043,mewati_akera,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,nima1243,plains,22.1263,76.1264,Nimadi,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,noir1238,plains,,,,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,oriy1255,plains,21.0,85.0,Or,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",5155;8082
dardic-family-shares,WATER,WATER,paha1251,plains,33.148,73.7537,poth,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,paly1238,plains,21.937,75.233,PalyaBareli,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,panj1256,plains,30.04,75.67,P,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",6896;8082
dardic-family-shares,WATER,WATER,paur1238,plains,21.228,74.337,PauriBareli,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,raja1256,plains,26.47,76.2,Rj,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,rajb1243,plains,26.4877,87.79265,MH,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,rana1246,plains,28.65,80.44,Rana,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,rang1265,plains,26.280348,89.39468,BH,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,rath1242,plains,21.4375,74.9958,RathwiBareli,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,rath1243,plains,22.309,73.186,Rathawi,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,sera1259,plains,29.55,71.91,srk,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,shek1243,plains,27.978027,75.163279,dhundari_badagaon,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,sind1272,plains,26.0,69.0,S,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",5155;8082
dardic-family-shares,WATER,WATER,surg1246,plains,23.045719,83.189104,SSr,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,surj1235,plains,26.0982,87.945,KS,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",8082
dardic-family-shares,WATER,WATER,thar1284,plains,28.837028,80.320613,Sunha,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-family-shares,WATER,WATER,vaag1238,plains,12.21,79.53,VB,"[""udaká"", ""pānī́ya"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
