concept_id,concept,score,legacy_coverage_score,support_factor,dardic_positive_votes,plains_positive_votes,separation,eligible,dardic_family_id,dardic_family,plains_family_id,plains_family,dardic_linked,plains_linked,dardic_observed,plains_observed,dardic_coverage,plains_coverage,dardic_own,plains_own,dardic_cross,plains_cross,legacy_rank,rank
1593,DEEP,0.113021,0.162103,0.3,1.5,12.083333333333332,0.376736,True,4201,guptá,4024,gabʰīrá,6,24,10,28,0.6,0.8571428571428571,0.25,0.5034722222222222,0,0,360,944
1064,SHIELD,0.112963,0.227334,0.26666666666666666,5.0,1.3333333333333333,0.423611,True,3915,kʰēṭa-,2547,*ōḍḍʰ,8,6,10,6,0.8,1.0,0.625,0.2222222222222222,0,0,222,945
1472,KEY,0.1125,0.058835,0.4,4.0,2.0,0.28125,False,3225,kuñcikā,3202,kīla,4,8,9,13,0.4444444444444444,0.6153846153846154,1.0,0.25,0,0.6875,1024,946
1129,PAINFUL,0.1125,0.091856,0.2,1.0,2.5,0.5625,False,4564,caŋga,6380,duḣkʰitá,2,4,3,4,0.6666666666666666,1.0,0.5,0.625,0,0,682,947
518,SPARK,0.1125,0.035576,0.2,1.0,2.5,0.5625,False,6361,dī́pti,13851,spʰuliŋga,2,4,8,10,0.25,0.4,0.5,0.625,0,0,1375,948
714,SEED,0.111623,0.167987,0.5666666666666667,10.0,2.833333333333333,0.196982,True,9250,bī́ja,5827,tilá,13,24,13,33,1.0,0.7272727272727273,0.7692307692307693,0.11805555555555554,0.038461538461538464,0.4548611111111111,345,949
897,SWALLOW,0.111364,0.049357,0.2,1.0,6.75,0.556818,False,12069,vr̩ttá,4075,gálati,2,11,8,14,0.25,0.7857142857142857,0.5,0.6136363636363636,0,0,1165,950
2947,DAMAGE (INJURY),0.110677,0.048196,0.25,1.25,2.083333333333333,0.442708,False,6504,dūṣáyati,14055,hāní,2,8,6,9,0.3333333333333333,0.8888888888888888,0.625,0.26041666666666663,0,0,1184,951
476,CUP,0.110417,0.047082,0.2,1.0,4.833333333333333,0.552083,False,8379,*pēnda,2648,*kaṭṭōra,2,8,8,11,0.25,0.7272727272727273,0.5,0.6041666666666666,0,0,1210,952
3425,JOKE,0.110417,0.090717,0.2,1.0,7.5,0.552083,False,14071,hāsya,5492,*ṭʰaṭṭʰa,3,8,8,10,0.375,0.8,0.3333333333333333,0.9375,0.16666666666666666,0,691,953
3463,RIVERBANK,0.110294,0.080812,0.3,1.5,4.0,0.367647,False,10092,mā́lā,4414,gʰaṭṭa,3,17,5,19,0.6,0.8947368421052632,0.5,0.23529411764705882,0,0,780,954
3020,BREAK (BREAKING),0.110256,0.048749,0.2,1.0,7.833333333333333,0.551282,False,6216,dálati,13845,*spʰuṭyati,2,13,7,19,0.2857142857142857,0.6842105263157895,0.5,0.6025641025641025,0,0,1179,955
1323,CLOCK,0.11,0.075907,0.2,1.0,3.0,0.55,False,2668,kaṇṭa,4413,*gʰaṭītāḍa,2,5,3,7,0.6666666666666666,0.7142857142857143,0.5,0.6,0,0,817,956
1259,WEDDING,0.11,0.053675,0.2,1.0,3.0,0.55,False,5103,jáni,7818,pariṇaya,2,5,6,7,0.3333333333333333,0.7142857142857143,0.5,0.6,0,0,1102,957
3313,JACKAL,0.10943,0.219934,0.4066666666666666,9.0,2.033333333333333,0.269091,True,12578,śr̩gālá,9112,pʰēru,11,15,13,19,0.8461538461538461,0.7894736842105263,0.8181818181818182,0.13555555555555554,0,0.41555555555555557,228,958
1421,SUCK,0.109192,0.069479,0.30666666666666664,3.0,1.5333333333333332,0.356061,False,4898,cū́ṣati,4870,cúmbati,3,11,6,13,0.5,0.8461538461538461,1.0,0.13939393939393938,0,0.4272727272727273,903,959
1577,AND,0.109127,0.07838,0.36666666666666664,1.8333333333333333,3.0,0.297619,True,5649,tadā́,434,ápara,11,7,16,34,0.6875,0.20588235294117646,0.16666666666666666,0.42857142857142855,0,0,795,960
1376,NOW,0.108571,0.115326,0.4,2.0,4.0,0.271429,True,f_2ig5mcwn2zgm2,*?,268,adʰunā́,7,10,10,19,0.7,0.5263157894736842,0.2857142857142857,0.4,0.14285714285714285,0,550,961
2239,DENSE,0.108333,0.068516,0.2,1.0,10.0,0.541667,False,5323,*jʰaŋk,4424,gʰaná,2,12,5,12,0.4,1.0,0.5,0.8333333333333334,0.25,0,909,962
637,MOSS,0.108333,0.092129,0.2,1.0,4.5,0.541667,False,7740,pattrin,12493,śī́pāla,3,6,7,8,0.42857142857142855,0.75,0.3333333333333333,0.75,0,0,680,963
2753,UNTIL,0.108333,0.106381,0.2,1.0,3.0,0.541667,False,3084,kālá,5805,tā́vatka,3,4,7,4,0.42857142857142855,1.0,0.3333333333333333,0.75,0,0,597,964
1230,DIRTY,0.107389,0.231696,0.4,2.0,4.616666666666667,0.268473,True,3153,*kicca,9904,*malin,11,13,12,16,0.9166666666666666,0.8125,0.18181818181818182,0.35512820512820514,0,0,213,965
2410,GOOD-LOOKING,0.107143,0.065611,0.3,1.5,1.5,0.357143,False,12642,śṓśucat,5022,cʰādmika,7,3,7,8,1.0,0.375,0.21428571428571427,0.5,0,0,946,966
1435,HUNT,0.107143,0.056695,0.2,1.0,4.0,0.535714,False,11545,vāyú,1037,ākʰēṭa,2,7,5,10,0.4,0.7,0.5,0.5714285714285714,0,0,1053,967
2919,STILL (CONTINUING),0.107143,0.026786,0.2,1.0,2.0,0.535714,False,7793,pára,5647,tatʰāpi,1,7,4,7,0.25,1.0,1.0,0.2857142857142857,0,0.21428571428571427,1525,968
1222,PENIS,0.106777,0.254238,0.3785714285714285,9.833333333333332,1.8928571428571426,0.282051,True,10917,laṭṭa,10875,lakuṭa,13,13,13,16,1.0,0.8125,0.7564102564102563,0.1456043956043956,0,0.3379120879120879,178,969
1727,THRESHOLD,0.106667,0.103292,0.3,1.5,4.033333333333333,0.355556,False,2246,*upaviṣṭi,6559,dēhalī́,4,12,7,13,0.5714285714285714,0.9230769230769231,0.375,0.3361111111111111,0,0,608,970
777,FLUTE,0.10625,0.067198,0.2,1.0,4.5,0.53125,False,12091,*vēḍu,11180-2,*vaṁsīl-,2,8,4,10,0.5,0.8,0.5,0.5625,0,0,923,971
1433,HIT,0.10625,0.087439,0.3,2.0,1.5,0.354167,False,13085,sájati,4857,cuṭáti,6,4,9,7,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.375,0,0,712,972
31,PAN,0.10625,0.021688,0.2,1.0,3.0,0.53125,False,5768,tāpaka,5670,*tapaka,1,8,6,8,0.16666666666666666,1.0,1.0,0.375,0,0.3125,1600,973
1493,ONE,0.105528,0.08281,0.8733333333333334,16.5,4.366666666666667,0.120833,True,2462,ḗka,8074,pādiká,18,40,21,73,0.8571428571428571,0.547945205479452,0.9166666666666666,0.10916666666666668,0,0.7841666666666667,757,974
3207,GO UP OR RISE (ONESELF),0.105429,0.164348,0.5,2.5,2.583333333333333,0.210859,True,1900,*ut-stʰāti,4578,*caḍʰati,9,11,11,12,0.8181818181818182,0.9166666666666666,0.2777777777777778,0.23484848484848483,0,0.09090909090909091,356,975
1155,CAVE,0.105288,0.092412,0.3,1.5,5.333333333333334,0.350962,False,3873,kʰāni,4204,*guppʰā,4,13,8,15,0.5,0.8666666666666667,0.375,0.4102564102564103,0.08333333333333333,0,677,976
1794,FURROW,0.105,0.074246,0.3,1.5,2.3333333333333335,0.35,False,13428,sī́tā,2545,*ōḍā,3,10,6,10,0.5,1.0,0.5,0.23333333333333334,0,0.03333333333333333,842,977
1385,PEPPER,0.105,0.10583,0.3,4.0,1.5,0.35,False,9875,marīca,8205,píppala,4,5,5,7,0.8,0.7142857142857143,1.0,0.3,0,0.6,601,978
1303,FINGER,0.104762,0.087846,0.8,15.0,4.0,0.130952,True,135,aŋgúli,134,aŋgula,15,42,20,70,0.75,0.6,1.0,0.09523809523809523,0,0.8333333333333334,705,979
771,HAT,0.104029,0.140862,0.4,2.0,12.333333333333332,0.260073,True,3942,kʰōla,5481,*ṭōppa,7,13,8,19,0.875,0.6842105263157895,0.2857142857142857,0.9487179487179487,0.7142857142857143,0,429,980
1594,FLOUR,0.103877,0.176506,0.5,2.5,13.666666666666668,0.207755,True,492,apūpíya,1338,*ārta,16,18,19,21,0.8421052631578947,0.8571428571428571,0.15625,0.7592592592592593,0.5,0,331,981
1432,CUT,0.103824,0.130647,0.6208080808080808,4.116666666666666,3.104040404040404,0.167241,True,5046,*cʰindati,2854,kártati,14,17,15,26,0.9333333333333333,0.6538461538461539,0.294047619047619,0.18259061200237672,0.08333333333333333,0.058823529411764705,468,982
1585,SLEEP,0.103495,0.118116,0.5,2.5,8.7,0.206989,True,13929,*svāpra,13479,suptá,15,31,21,68,0.7142857142857143,0.45588235294117646,0.16666666666666666,0.2806451612903226,0.03333333333333333,0,528,983
1819,LOOK,0.103125,0.109083,0.5,2.5,5.0,0.20625,True,13743,*stʰarati,6507,*dr̩kṣati,10,16,13,44,0.7692307692307693,0.36363636363636365,0.25,0.3125,0.15,0,589,984
762,OUTSIDE,0.103125,0.165831,0.3,1.5,4.5,0.34375,True,9228,*bāhirima,9226,*bāhira,8,8,11,16,0.7272727272727273,0.5,0.1875,0.5625,0.0625,0,351,985
3978,COMPANION,0.102778,0.016821,0.2,1.0,1.5,0.513889,False,13366,*sārtʰin,13082,saŋgá,1,6,7,8,0.14285714285714285,0.75,1.0,0.25,0,0.2222222222222222,1654,986
1341,HEAT UP,0.1025,0.079796,0.2,1.0,5.25,0.5125,False,7641,*pakṣya,5771,tāpáyati,2,10,3,11,0.6666666666666666,0.9090909090909091,0.5,0.525,0,0,789,987
153,GREY,0.102381,0.072394,0.2,1.0,3.666666666666667,0.511905,False,4803,citrá,6870,dʰūsara,2,7,4,7,0.5,1.0,0.5,0.5238095238095238,0,0,852,988
1937,THERE,0.101786,0.098334,0.3,1.5,3.0,0.339286,True,228,átra,1564,ittʰám,6,7,10,18,0.6,0.3888888888888889,0.25,0.42857142857142855,0,0,646,989
694,GET,0.101136,0.182586,0.4,2.0,6.166666666666666,0.252841,True,10948,lábʰatē,8943,prāpayati,8,11,9,12,0.8888888888888888,0.9166666666666666,0.25,0.5606060606060606,0.22916666666666666,0.07575757575757575,311,990
2119,BOW STRING,0.100962,0.201923,0.4,9.0,2.0,0.252404,True,4190,guṇá,5660,tantí,13,8,13,8,1.0,1.0,0.6923076923076923,0.25,0,0.4375,254,991
523,BACK OF HEAD,0.100833,0.100833,0.2,1.0,5.083333333333333,0.504167,False,6747,dʰárati,8410,pōṣáyati,2,10,2,10,1.0,1.0,0.5,0.5083333333333333,0,0,616,992
1461,AT,0.1,0.026726,0.2,1.0,1.0,0.5,False,2830,kárṇa,9804,mádʰya,2,2,8,7,0.25,0.2857142857142857,0.5,0.5,0,0,1526,993
3894,ATTACH,0.1,0.057735,0.2,1.0,1.0,0.5,False,5420,*ṭakk,12898,sáṁdadʰāti,2,2,6,2,0.3333333333333333,1.0,0.5,0.5,0,0,1036,994
1276,AUTUMN,0.1,0.090749,0.2,14.0,1.0,0.5,False,12329,śarád,12402,śāradá,14,2,17,2,0.8235294117647058,1.0,1.0,0.5,0,0.5,690,995
3737,BAREFOOT,0.1,0.057735,0.2,1.0,2.0,0.5,False,6927,*nagnapadara,325,*anupānaha,2,4,6,4,0.3333333333333333,1.0,0.5,0.5,0,0,1037,996
1947,BASTARD,0.1,0.070711,0.2,1.0,1.0,0.5,False,5207,*jārakuḍa,10416,*yabdʰa,2,2,4,2,0.5,1.0,0.5,0.5,0,0,873,997
217,BETELNUT,0.1,0.027003,0.2,1.0,3.0,0.5,False,13482,*suppāra,4219,guvāka,1,7,2,12,0.5,0.5833333333333334,1.0,0.42857142857142855,0,0.42857142857142855,1523,998
1530,BOWL,0.1,0.100623,0.2,1.0,2.0,0.5,False,5481,*ṭōppa,13766,stʰālī́,3,3,5,4,0.6,0.75,0.3333333333333333,0.6666666666666666,0,0,618,999
2313,BRONZE,0.1,0.08165,0.2,1.0,1.0,0.5,False,13985,hárita,2987,kā́ṁsya,2,2,2,3,1.0,0.6666666666666666,0.5,0.5,0,0,769,1000
3283,CAGE,0.1,0.068139,0.2,1.0,13.0,0.5,False,3407,kū́pya,7685,pañjara,2,13,4,14,0.5,0.9285714285714286,0.5,1.0,0.5,0,913,1001
253,CARE FOR,0.1,0.057735,0.2,1.0,1.0,0.5,False,6791,dʰāráyati,6612,dyṓtatē,2,2,3,4,0.6666666666666666,0.5,0.5,0.5,0,0,1038,1002
992,CLIFF,0.1,0.044721,0.2,1.0,1.0,0.5,False,5629,taṭa,6153,dantaka,2,2,5,4,0.4,0.5,0.5,0.5,0,0,1237,1003
589,CLOSED,0.1,0.053452,0.2,2.0,1.0,0.5,False,9136,bandʰá,9267,*bucca,4,2,7,4,0.5714285714285714,0.5,0.5,0.5,0,0,1104,1004
2932,COLD (CHILL),0.1,0.070711,0.2,1.0,1.0,0.5,False,12487,śītalá,13677,stabdʰi,2,2,4,2,0.5,1.0,0.5,0.5,0,0,875,1005
990,CREEK (TIDAL),0.1,0.129904,0.2,1.0,4.0,0.5,False,6936,naḍá,3860,*kʰāḍa,3,6,4,6,0.75,1.0,0.3333333333333333,0.6666666666666666,0,0,472,1006
1367,CROSS,0.1,0.066667,0.2,2.0,1.0,0.5,False,10905,laŋgʰáyati,6912,nákṣati,4,2,6,3,0.6666666666666666,0.6666666666666666,0.5,0.5,0,0,935,1007
1943,CROWN (OF HEAD),0.1,0.020412,0.2,1.0,3.0,0.5,False,5803,tā́lu,10144,mukuṭa,1,8,6,8,0.16666666666666666,1.0,1.0,0.375,0,0.375,1619,1008
3973,DEPRESSED,0.1,0.1,0.2,1.0,1.0,0.5,False,6347,dīná,7548,nīpá,2,2,2,2,1.0,1.0,0.5,0.5,0,0,625,1009
1911,DRAW (WATER),0.1,0.057735,0.2,1.0,1.0,0.5,False,9397,bʰárati,3881,*kʰiñc,2,2,4,3,0.5,0.6666666666666666,0.5,0.5,0,0,1040,1010
1159,FART,0.1,0.018257,0.2,1.0,1.0,0.5,False,11524,*vāpayati,7931,parda,2,1,5,3,0.4,0.3333333333333333,0.5,1.0,0.5,0,1639,1011
288,FORGE,0.1,0.08165,0.2,1.0,1.0,0.5,False,65,agniṣṭʰá,9656,bʰráṣṭra,2,2,2,3,1.0,0.6666666666666666,0.5,0.5,0,0,770,1012
2648,HAIR (HEAD),0.1,0.11619,0.2,1.0,4.0,0.5,False,5075,*jakka,4883,cū́ḍa,3,6,5,6,0.6,1.0,0.3333333333333333,0.6666666666666666,0,0,545,1013
3115,HAMMER (SOMETHING),0.1,0.063246,0.2,1.0,3.0,0.5,False,6701,*dʰakk,5513,*ṭʰōkk,2,4,5,4,0.4,1.0,0.5,0.75,0.25,0,970,1014
1239,HOW,0.1,0.008492,0.2,1.0,1.0,0.5,False,3197,kīdr̩śa,8435,prakāra,1,3,8,13,0.125,0.23076923076923078,1.0,0.3333333333333333,0,0.3333333333333333,1723,1015
90,INNOCENT,0.1,0.040825,0.2,1.0,1.0,0.5,False,9539,*bʰulla,7452,*niścʰala,2,2,6,4,0.3333333333333333,0.5,0.5,0.5,0,0,1286,1016
3855,ITCH (CAUSE ITCHING OR FEEL ITCHY),0.1,0.055902,0.2,1.0,2.5,0.5,False,2979,*kaṣyatē,8095,pāmán,2,5,4,8,0.5,0.625,0.5,0.5,0,0,1068,1017
3454,KISS (NOUN),0.1,0.040825,0.2,1.0,1.0,0.5,False,4857,cuṭáti,10299,mr̩ṣṭá,2,1,3,1,0.6666666666666666,1.0,0.5,1.0,0.5,0,1288,1018
2471,LADY,0.1,0.056569,0.2,1.0,2.0,0.5,False,9492,bʰiṇḍā,6721,dʰanikā,2,4,5,5,0.4,0.8,0.5,0.5,0,0,1056,1019
3091,LEMON,0.1,0.020412,0.4,2.0,2.0,0.25,False,7247,nimbū,5130,jambīra,2,8,8,12,0.25,0.6666666666666666,1.0,0.25,0,0.75,1620,1020
3072,MISPLACE,0.1,0.063246,0.2,1.0,2.0,0.5,False,8310,*pusati,4028,gamáyati,2,4,4,5,0.5,0.8,0.5,0.5,0,0,971,1021
3695,MOVEMENT,0.1,0.08165,0.2,1.0,2.0,0.5,False,9078,*pʰirati,4769,cāla,2,4,3,4,0.6666666666666666,1.0,0.5,0.5,0,0,772,1022
1004,MUSCLE,0.1,0.057735,0.2,1.0,1.0,0.5,False,13794,*snāru,13784,snasā,2,2,4,3,0.5,0.6666666666666666,0.5,0.5,0,0,1044,1023
3691,NEW MOON,0.1,0.063246,0.2,1.0,2.0,0.5,False,5561,*ḍubb,565,amāvāsyā̀,2,4,4,5,0.5,0.8,0.5,0.5,0,0,972,1024
1354,NEXT,0.1,0.057735,0.2,1.0,1.0,0.5,False,1561,ítara,8371,pr̩ṣṭʰá,2,2,4,3,0.5,0.6666666666666666,0.5,0.5,0,0,1045,1025
3001,POWERFUL,0.1,0.015811,0.2,1.0,1.0,0.5,False,12249,śakta,2543,ōjmán,1,3,5,6,0.2,0.5,1.0,0.3333333333333333,0,0.3333333333333333,1665,1026
618,PRECIPICE,0.1,0.08165,0.2,1.0,2.5,0.5,False,9645,*bʰraṁśiṣṭʰa,2655,káḍāra,2,5,3,5,0.6666666666666666,1.0,0.5,0.5,0,0,773,1027
1314,QUIET,0.1,0.053452,0.2,1.0,3.0,0.5,False,9273,*butta,4864,*cuppa,2,6,6,7,0.3333333333333333,0.8571428571428571,0.5,0.5,0,0,1107,1028
1136,RABBIT,0.1,0.014434,0.2,1.0,2.0,0.5,False,12357,śaśá,3823,*kʰarabʰaka,1,5,6,10,0.16666666666666666,0.5,1.0,0.4,0,0.4,1679,1029
1962,ROAST (SOMETHING),0.1,0.061237,0.2,1.0,2.0,0.5,False,9684,bʰrāṣṭra,13581,*sēkk,3,3,9,6,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0,0,997,1030
1846,RULE,0.1,0.026726,0.2,1.0,2.0,0.5,False,10694,rājyá,12419,śā́sati,1,6,3,7,0.3333333333333333,0.8571428571428571,1.0,0.3333333333333333,0,0.3333333333333333,1527,1031
2519,SEEING (VISUAL SENSE),0.1,0.043301,0.2,1.0,3.0,0.5,False,10648,raśmí,6520,dŕ̩ṣṭi,2,6,8,8,0.25,0.75,0.5,0.5,0,0,1260,1032
2771,SHAWL,0.1,0.040825,0.2,1.0,1.0,0.5,False,168,añcala,8400,pōta,2,2,8,3,0.25,0.6666666666666666,0.5,0.5,0,0,1290,1033
1718,SIXTY,0.1,0.030619,0.2,1.0,12.0,0.5,False,6004,tráyōviṁśati,12804,ṣaṣṭí,2,12,16,16,0.125,0.75,0.5,1.0,0.5,0,1463,1034
2952,SLAB,0.1,0.05,0.2,1.0,1.0,0.5,False,7699,paṭṭa,8253,puṭa,1,2,1,2,1.0,1.0,1.0,0.5,0,0.5,1160,1035
2200,SNOUT,0.1,0.070711,0.2,1.0,2.0,0.5,False,9299,*būsta,5213,jā́la,2,4,4,4,0.5,1.0,0.5,0.5,0,0,888,1036
1176,SPADE,0.1,0.066144,0.2,1.0,7.0,0.5,False,2909,karṣí,3367,kuśī́,2,14,4,16,0.5,0.875,0.5,0.5,0,0,941,1037
1854,SPARROW,0.1,0.059216,0.2,1.0,4.0,0.5,False,7636,pakṣín,4571,caṭaka,3,4,7,11,0.42857142857142855,0.36363636363636365,0.3333333333333333,1.0,0.3333333333333333,0,1018,1038
53,SPIRIT,0.1,0.04714,0.2,1.0,1.0,0.5,False,10395,yakṣá,1116,ātapá,2,2,3,6,0.6666666666666666,0.3333333333333333,0.5,0.5,0,0,1206,1039
911,TEMPLE,0.1,0.056569,0.2,1.0,4.0,0.5,False,2849,kárṇikā,6524,dēvakula,2,8,5,10,0.4,0.8,0.5,0.5,0,0,1058,1040
513,THIS YEAR,0.1,0.01543,0.2,1.0,1.0,0.5,False,2537,aiṣámaḣ,268,adʰunā́,1,2,7,3,0.14285714285714285,0.6666666666666666,1.0,0.5,0,0.5,1671,1041
1742,TRAVERSE,0.1,0.08165,0.2,1.0,1.0,0.5,False,6429,durgá,7478,*niṣkalati,2,2,2,3,1.0,0.6666666666666666,0.5,0.5,0,0,774,1042
809,TROUSERS,0.1,0.04714,0.2,1.0,2.0,0.5,False,12071,*vr̩tʰa,13468,*suttʰanā,2,2,6,3,0.3333333333333333,0.6666666666666666,0.5,1.0,0.5,0,1207,1043
1695,TUESDAY,0.1,0.026726,0.2,1.0,1.0,0.5,False,9641,bʰaumavāra,9639,bʰauma,2,2,8,7,0.25,0.2857142857142857,0.5,0.5,0,0,1528,1044
431,UPPER ARM,0.1,0.123238,0.2,1.0,6.0,0.5,False,4118,gāḍʰa,9229,bāhú,3,9,4,10,0.75,0.9,0.3333333333333333,0.6666666666666666,0,0,500,1045
2072,USE (VERB),0.1,0.04714,0.2,1.0,1.0,0.5,False,2894,*karmayati,12203,*vyāparati,2,2,6,3,0.3333333333333333,0.6666666666666666,0.5,0.5,0,0,1208,1046
1836,VAGINA,0.1,0.066667,0.2,2.0,1.0,0.5,False,4860,*cutta,8379,*pēnda,4,2,6,3,0.6666666666666666,0.6666666666666666,0.5,0.5,0,0,938,1047
3637,WEAVER,0.1,0.040825,0.2,1.0,3.0,0.5,False,6529,dēvaṭa,5666,*tantrika,2,6,8,9,0.25,0.6666666666666666,0.5,0.5,0,0,1291,1048
1982,WHIRLPOOL,0.1,0.056569,0.2,1.0,4.0,0.5,False,9078,*pʰirati,9650,bʰramara,2,8,5,10,0.4,0.8,0.5,0.5,0,0,1059,1049
2477,YAK,0.1,0.057735,0.2,1.0,2.0,0.5,False,4097,*gavāṁgūtʰa,4677,camará,2,2,6,2,0.3333333333333333,1.0,0.5,1.0,0.5,0,1046,1050
3445,YARN,0.1,0.035355,0.2,1.0,1.0,0.5,False,13561,sū́tra,5661,tántu,1,2,2,2,0.5,1.0,1.0,0.5,0,0.5,1390,1051
76,YOUNG MAN,0.1,0.044721,0.2,1.0,1.0,0.5,False,9828,manuṣyà,5712,táruṇa,2,2,5,4,0.4,0.5,0.5,0.5,0,0,1239,1052
1831,MEET,0.098333,0.063474,0.2,1.0,4.833333333333333,0.491667,False,5592,*ḍʰukyati,9490,*bʰiṭ,2,10,4,12,0.5,0.8333333333333334,0.5,0.4833333333333333,0,0,967,1053
1419,FEAR (BE AFRAID),0.098152,0.204834,0.4,2.0,4.862301587301588,0.24538,True,9241,bibʰḗti,6186,dara,11,14,13,17,0.8461538461538461,0.8235294117647058,0.18181818181818182,0.34730725623582775,0.01515151515151515,0.023214285714285715,252,1054
3658,BELLOWS,0.098148,0.06584,0.2,1.0,4.333333333333333,0.490741,False,6732,dʰamana,9424,bʰástrā,2,9,4,10,0.5,0.9,0.5,0.48148148148148145,0,0,944,1055
2982,GIFT,0.09803,0.045087,0.2,1.0,5.283333333333333,0.490152,False,516,abʰijñāna,9490,*bʰiṭ,2,11,8,13,0.25,0.8461538461538461,0.5,0.4803030303030303,0,0,1233,1056
1965,LOINCLOTH,0.097889,0.069218,0.2,1.0,10.933333333333334,0.489444,False,10901,*laŋga,10903,*laŋgapaṭṭa,2,15,3,20,0.6666666666666666,0.75,0.5,0.7288888888888889,0.25,0,905,1057
1449,RUB,0.097527,0.140126,0.4,2.0,2.715909090909091,0.243819,True,9890,márdati,9870,*marati,7,13,9,15,0.7777777777777778,0.8666666666666667,0.2857142857142857,0.2089160839160839,0,0.006993006993006993,431,1058
1940,GUARD,0.0975,0.117274,0.3,1.75,1.5,0.325,True,10547,rákṣati,8900,prahara,5,5,8,6,0.625,0.8333333333333334,0.35,0.3,0,0,539,1059
1745,HIP,0.097143,0.13947,0.4,2.0,2.0,0.242857,True,12729,śrṓṇi,3353,*kulla,7,10,8,13,0.875,0.7692307692307693,0.2857142857142857,0.2,0,0,434,1060
979,FARMER,0.09697,0.041989,0.2,1.0,7.0,0.484848,False,4244,gr̩hastʰa,3447,kr̩ṣāṇa,3,11,12,33,0.25,0.3333333333333333,0.3333333333333333,0.6363636363636364,0,0,1268,1061
744,EGG,0.096955,0.108457,0.5,2.5,7.0,0.19391,True,13776,stʰūlá,5550,ḍimba,12,39,22,68,0.5454545454545454,0.5735294117647058,0.20833333333333334,0.1794871794871795,0,0,591,1062
972,BE ABLE,0.096635,0.075115,0.3,1.5,3.5,0.322115,False,9477,bʰāvayati,12252,śaknṓti,4,13,9,17,0.4444444444444444,0.7647058823529411,0.375,0.2692307692307692,0,0,826,1063
3812,COWARDLY,0.096429,0.078116,0.3,1.5,2.0,0.321429,False,6190,darati,7129,*niḣsāhasa,3,7,4,8,0.75,0.875,0.5,0.2857142857142857,0,0.14285714285714285,798,1064
824,WITCH,0.096429,0.09148,0.2,1.0,13.5,0.482143,False,4522,gʰōrá,5542,ḍākínī,3,14,7,15,0.42857142857142855,0.9333333333333333,0.3333333333333333,0.9642857142857143,0.3333333333333333,0,686,1065
1844,BOAT,0.09614,0.047382,0.4,2.0,5.083333333333334,0.240351,False,7081,nāvā́,5568,*ḍōŋga,3,19,6,22,0.5,0.8636363636363636,0.6666666666666666,0.26754385964912286,0,0.4535087719298246,1197,1066
605,GRAIN,0.096111,0.198969,0.4666666666666666,2.333333333333333,2.5,0.205952,True,9250,bī́ja,398,annā́dya,10,14,10,15,1.0,0.9333333333333333,0.2333333333333333,0.17857142857142858,0,0,261,1067
3282,GROOM,0.095893,0.128539,0.3,1.5,5.45,0.319643,True,5198,jā́mātr̩,11309,vará,6,14,11,17,0.5454545454545454,0.8235294117647058,0.25,0.3892857142857143,0,0,480,1068
2774,LITTLE FINGER,0.095833,0.059518,0.2,2.5,1.0,0.479167,False,2719,kaniṣṭʰā,2736,kanyasā,4,3,7,10,0.5714285714285714,0.3,0.625,0.3333333333333333,0,0,1014,1069
995,QUIVER (FOR ARROWS),0.095714,0.089533,0.2,1.0,3.2,0.478571,False,7047,nāḍī́,9424,bʰástrā,2,7,2,8,1.0,0.875,0.5,0.4571428571428572,0,0,699,1070
1414,SQUEEZE,0.0955,0.054833,0.3,1.5,1.8166666666666664,0.318333,False,8226,pīḍáyati,4674,*capp,3,10,7,13,0.42857142857142855,0.7692307692307693,0.5,0.18166666666666664,0,0.045,1081,1071
1815,ACHE,0.095,0.193918,0.2,4.5,1.0,0.475,True,12576,śūlatē,5330,jʰaṇajḣaṇāyatē,6,5,9,5,0.6666666666666666,1.0,0.75,0.2,0,0,270,1072
200,SAME,0.095,0.017491,0.2,1.0,4.5,0.475,False,8590,prátirūpa,f_odkzxsetllmtk,barābar,2,10,10,59,0.2,0.1694915254237288,0.5,0.45,0,0,1649,1073
1720,SIGN,0.09449,0.049346,0.2,1.0,10.592857142857143,0.472449,False,516,abʰijñāna,4833,cihna,2,21,7,22,0.2857142857142857,0.9545454545454546,0.5,0.504421768707483,0,0.05952380952380952,1166,1074
1348,BOAR (MALE PIG),0.094444,0.069752,0.2,1.0,4.0,0.472222,False,1321,āru,11325,varāhá,2,9,3,11,0.6666666666666666,0.8181818181818182,0.5,0.4444444444444444,0,0,899,1075
2534,DEPTH,0.094444,0.073156,0.2,1.0,4.0,0.472222,False,9280,bundʰa,13748,stʰāgʰa,2,9,3,10,0.6666666666666666,0.9,0.5,0.4444444444444444,0,0,849,1076
2704,FADE (LOOSE COLOR),0.094444,0.047222,0.2,1.0,1.3333333333333333,0.472222,False,11997,vísarati,3524,*kōmʰ,2,3,4,6,0.5,0.5,0.5,0.4444444444444444,0,0,1199,1077
160,SET (HEAVENLY BODIES),0.094444,0.095784,0.26666666666666666,1.3333333333333333,1.5,0.354167,False,9272,*buḍyati,3766,*kʰacyatē,4,4,7,5,0.5714285714285714,0.8,0.3333333333333333,0.375,0,0,660,1078
