mode,concept,score,band,diagnostic,separation,support_factor,dardic_own,plains_own,crossover,dardic_family,plains_family
entry,TURMERIC,0.001351,Low: <0.2,Focal support below five votes,0.013514,0.1,1.0,0.013513513513513514,0.9864864864864865,haridrā,kuŋkuma
entry,ELEVEN,0.001282,Low: <0.2,Focal support below five votes,0.012821,0.1,1.0,0.01282051282051282,0.9871794871794872,ḗkādaśa,triká
entry,FIVE,0.00125,Low: <0.2,Focal support below five votes,0.0125,0.1,1.0,0.0125,0.9875,páñca,stara
head,BIRCH,0.9375,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.9375,1,0.9375,1.0,0.0625,bʰūrja,*bʰaurja
head,PARROT,0.808333,High: ≥0.6,"Supported, crossover >10 points",0.808333,1,0.8333333333333334,0.95,0.16666666666666666,śakuná,śúka
head,LIVER,0.777473,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.777473,1,0.7857142857142857,0.8461538461538461,0.07692307692307693,yákr̩t,kālēyaka
head,MONKEY,0.775439,High: ≥0.6,"Supported, crossover >10 points",0.775439,1,0.85,0.8903508771929823,0.1894736842105263,markáṭa,vānara
head,HIGH,0.766865,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.766865,1,0.6805555555555555,0.880952380952381,0.027777777777777776,*uttʰala,ucca
head,IRON,0.75871,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.75871,1,0.9615384615384616,0.5558823529411764,0,cīmara,lōhá
head,BRIDGE,0.755357,High: ≥0.6,Focal support below five votes,0.839286,0.9,0.9285714285714286,0.75,0,sḗtu,saṁkramá
head,UNRIPE,0.724242,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.724242,1,0.7727272727272727,0.7666666666666667,0.09090909090909091,āmá,*kacca
head,SAND,0.719907,High: ≥0.6,"Supported, low crossover, weaker-side share <50%",0.719907,1,1.0,0.43981481481481477,0,síkatā,vālukā
head,RAW,0.702652,High: ≥0.6,"Supported, crossover >10 points",0.702652,1,0.7361111111111112,0.7878787878787878,0.11868686868686869,āmá,*kacca
head,MOUSTACHE,0.69697,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.69697,1,0.7272727272727273,0.6666666666666666,0,*pʰuŋga,*muccʰā
head,BLACK,0.693895,High: ≥0.6,"Supported, crossover >10 points",0.693895,1,0.6041666666666667,0.8961240310077518,0.1125,kr̩ṣṇá,kāla
head,NOSE,0.686979,High: ≥0.6,"Supported, low crossover, weaker-side share <50%",0.686979,1,0.4416666666666666,0.9322916666666666,0,nasta,*nakka
head,LONG,0.676728,High: ≥0.6,"Supported, crossover >10 points",0.676728,1,0.875,0.6991869918699187,0.2207317073170732,dīrgʰá,lamba
head,FLOWER,0.672905,High: ≥0.6,"Supported, low crossover, weaker-side share <50%",0.672905,1,0.4427083333333333,0.9031007751937984,0,púṣya,pʰulla
head,SAW,0.670909,High: ≥0.6,Focal support below five votes,0.745455,0.9,0.9,0.5909090909090909,0,dr̩ṣṭá,karapattra
head,UNCOOKED RICE,0.666667,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.666667,1,0.8333333333333334,0.5357142857142857,0.03571428571428571,taṇḍulá,*cāmala
head,WOOL,0.666667,High: ≥0.6,"Supported, crossover >10 points",0.666667,1,0.5909090909090909,0.8555555555555555,0.11313131313131314,pákṣman,ū́rṇā
head,FIRE,0.6525,High: ≥0.6,"Supported, low crossover, weaker-side share <50%",0.6525,1,0.8916666666666668,0.4258333333333334,0.0125,áŋgāra,agní
head,WATER,0.650568,High: ≥0.6,"Supported, crossover >10 points",0.650568,1,0.6363636363636364,0.8238636363636364,0.1590909090909091,udaká,pānī́ya
head,BE ALIVE,0.644231,High: ≥0.6,"Supported, crossover >10 points",0.644231,1,0.8461538461538461,0.5961538461538461,0.15384615384615385,jīvantá,jī́vati
head,YESTERDAY,0.642713,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.642713,1,0.631578947368421,0.6538461538461539,0,dōṣā́,kālya
head,TIE,0.626068,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.626068,1,0.8076923076923077,0.5077777777777778,0.06333333333333332,grantʰáyati,bandʰati
head,SNAKE,0.625149,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.625149,1,0.5625,0.7190476190476189,0.03125,jantú,sarpá
head,RIGHT,0.60636,High: ≥0.6,"Supported, low crossover, weaker-side share <50%",0.60636,1,0.7916666666666666,0.42105263157894735,0,dákṣiṇa,dākṣiṇa
head,BEAR,0.606133,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.606133,1,0.7424242424242423,0.5174603174603175,0.047619047619047616,ŕ̩kṣa,bʰallū́ka
head,RICE,0.605159,High: ≥0.6,"Supported, low crossover, both shares ≥50%",0.605159,1,0.7023809523809523,0.5396825396825397,0.031746031746031744,taṇḍulá,*cāmala
head,YEAR,0.599418,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.599418,1,0.8529411764705882,0.46354166666666663,0.11764705882352941,kālá,varṣá
head,READ,0.592857,Middle: 0.4–<0.6,Focal support below five votes,0.65873,0.9,0.5,0.9285714285714286,0.1111111111111111,mantráyatē,páṭʰati
head,SOUR,0.589683,Middle: 0.4–<0.6,"Supported, low crossover, both shares ≥50%",0.589683,1,0.6555555555555554,0.5595238095238095,0.03571428571428571,cukrá,kʰaṭṭa
head,CURVED,0.586667,Middle: 0.4–<0.6,Focal support below five votes,0.733333,0.8,0.8,0.6666666666666666,0,*kōla,ṭēraka
head,DOOR,0.585283,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.585283,1,0.7631578947368421,0.4074074074074074,0,*dvara,*duvāra
head,CAT,0.582386,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.582386,1,0.8181818181818182,0.5,0.1534090909090909,*puśśī,bíḍāla
head,OWN,0.578846,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.578846,1,0.38461538461538464,0.85,0.07692307692307693,*tānuva,*ātmanaka
head,ROOT,0.575,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.575,1,0.4,0.75,0,nāḍī́,jáṭā
head,WORK (LABOUR),0.572222,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.572222,1,0.8666666666666666,0.43333333333333335,0.15555555555555556,kárman,kāryà
head,WOUND,0.566919,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.566919,1,0.7222222222222222,0.5530303030303031,0.1414141414141414,prahāra,gʰāta
head,BLIND,0.564912,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.564912,1,0.6,0.7631578947368421,0.23333333333333334,*śrēḍa,andʰá
head,CLOUD,0.564062,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.564062,1,0.390625,0.7666666666666666,0.029166666666666664,abʰrá,vārdala
head,WINTER,0.563214,Middle: 0.4–<0.6,Focal support below five votes,0.592857,0.95,0.7857142857142857,0.475,0.075,hēmantá,śītakāla
head,AXE,0.561905,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.561905,1,0.5909090909090909,0.7580952380952382,0.2251948051948052,ṭaŋka,kuṭʰāra
head,RIB,0.558532,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.558532,1,0.7142857142857143,0.4305555555555555,0.027777777777777776,párśu,*parsula-
head,MOUSE,0.556548,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.556548,1,0.8214285714285714,0.4861111111111111,0.19444444444444442,mūṣa,*cūha
head,PATH,0.555886,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.555886,1,0.9166666666666666,0.21296296296296294,0.017857142857142856,pántʰā,gáti
head,THIS,0.553704,Middle: 0.4–<0.6,Focal support below five votes,0.638889,0.8666666666666666,0.48148148148148145,1.0,0.2037037037037037,ayám,ēṣá
head,COLUMN,0.547576,Middle: 0.4–<0.6,Focal support below five votes,0.631818,0.8666666666666668,0.9333333333333333,0.393939393939394,0.06363636363636363,stʰū́ṇā,stambʰa
head,HOUSE,0.543302,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.543302,1,0.30434782608695654,0.7967479674796749,0.014492753623188404,gōṣṭʰá,gʰara
head,SHEEP,0.542361,Middle: 0.4–<0.6,"Supported, low crossover, both shares ≥50%",0.542361,1,0.5555555555555555,0.5625,0.03333333333333333,ēḍa,bʰēḍra
head,UNHUSKED RICE,0.535714,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.535714,1,0.8571428571428571,0.6785714285714286,0.4642857142857143,śāli,dʰānyà
head,BIG,0.533355,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.533355,1,0.5543859649122806,0.6520325203252033,0.13970902866923404,gʰaná,vaḍra
head,SHIRT,0.533333,Middle: 0.4–<0.6,Focal support below five votes,0.666667,0.8,0.8333333333333334,0.6666666666666666,0.16666666666666666,paridʰā́na,*jʰōla
head,MILK,0.532376,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.532376,1,0.6491228070175439,0.7545454545454546,0.33891547049441784,kṣīrá,dugdʰá
head,BELLY,0.531967,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.531967,1,0.3263157894736842,0.7507751937984496,0.013157894736842105,udára,*pēṭṭa
head,DAUGHTER,0.531863,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.531863,1,0.8137254901960784,0.32175925925925924,0.07175925925925924,duhitŕ̩,*biḍḍa
head,GUEST,0.529773,Middle: 0.4–<0.6,Focal support below five votes,0.588636,0.9,0.45,0.7272727272727273,0,*prārtʰyaka,prāhuṇa
head,HONEY,0.529167,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.529167,1,0.7083333333333334,0.6,0.25,mākṣiká,mádʰu
head,DEAF,0.524716,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.524716,1,0.6090909090909091,0.59375,0.1534090909090909,*bōḍa,badʰirá
head,MY,0.523237,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.523237,1,0.75,0.46153846153846156,0.16506410256410256,ma,kʰāni
head,PRICE,0.518651,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.518651,1,0.8333333333333334,0.3507936507936508,0.1468253968253968,mūlya,dramma
head,RIVER,0.51861,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.51861,1,0.46153846153846156,0.8064516129032258,0.23076923076923078,síndʰu,nadī́
head,SHE,0.518519,Middle: 0.4–<0.6,Focal support below five votes,0.777778,0.6666666666666667,0.5555555555555556,1.0,0,sá,asáu
head,KNEE,0.517647,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.517647,1,0.7352941176470589,0.3,0,*kuṭṭʰa,*gōḍḍa
head,WORM,0.516827,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.516827,1,0.6875,0.38461538461538464,0.038461538461538464,kŕ̩mi,kīṭá
head,BRAIN,0.508333,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.508333,1,0.65,0.4,0.03333333333333333,masta,*gudda
head,HEAVY,0.507986,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.507986,1,0.59375,0.4222222222222223,0,*udguru,bʰārika
head,MOUNTAIN,0.506993,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.506993,1,0.46153846153846156,0.5909090909090909,0.038461538461538464,kʰaṇḍá,*pāhāḍa
head,DOG,0.506916,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.506916,1,0.5789473684210527,0.43488372093023253,0,*kuccura,*kutta
head,WHO,0.505263,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.505263,1,0.5333333333333333,0.6754385964912281,0.19824561403508772,ká,kaḥ punar
head,MONTH,0.504304,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.504304,1,0.6538461538461539,0.5352380952380953,0.18047619047619046,mā́sa,mahīnā
head,SICKLE,0.498148,Middle: 0.4–<0.6,"Supported, low crossover, both shares ≥50%",0.498148,1,0.5555555555555556,0.5333333333333333,0.09259259259259259,aŋká,dā́tra
head,FLEA,0.495833,Middle: 0.4–<0.6,Focal support below five votes,0.708333,0.7,1.0,0.5833333333333334,0.16666666666666666,plúṣi,*priṣu
head,LAKE,0.486045,Middle: 0.4–<0.6,Focal support below five votes,0.656818,0.74,1.0,0.33636363636363636,0.022727272727272728,sáras,pauṣkara
head,GRANDSON,0.485625,Middle: 0.4–<0.6,Focal support below five votes,0.69375,0.7,0.7,0.8125,0.125,paútra,náptr̩
head,THIRST,0.483333,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.483333,1,0.55,0.41666666666666663,0,*tr̩ṣyā,pipāsā́
head,NIPPLE,0.482716,Middle: 0.4–<0.6,Focal support below five votes,0.62963,0.7666666666666666,0.8333333333333334,0.4259259259259259,0,*cuccu,stána
head,DAY (NOT NIGHT),0.481151,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.481151,1,0.5583333333333333,0.6785714285714286,0.2746031746031746,divasá,dina
head,STONE,0.481151,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.481151,1,0.7916666666666666,0.4484126984126984,0.2777777777777778,*varta,prastará
head,COLD,0.480219,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.480219,1,0.6851851851851851,0.4723484848484848,0.1970959595959596,śītalá,stabdʰa
head,DAY AFTER TOMORROW,0.48,Middle: 0.4–<0.6,Focal support below five votes,0.533333,0.9,0.45,0.6666666666666666,0.05,tr̩tī́ya,paraśvas
head,FORGET,0.478632,Middle: 0.4–<0.6,Focal support below five votes,0.512821,0.9333333333333332,0.6666666666666666,0.3589743589743589,0,āmr̩ṣyatē,vismarati
head,BEAN,0.478472,Middle: 0.4–<0.6,Focal support below five votes,0.552083,0.8666666666666666,0.5625,0.5416666666666666,0,rājamudga,śimba
head,MOSQUITO,0.476863,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.476863,1,0.45454545454545453,0.5900900900900901,0.09090909090909091,*pʰutta,matsara
head,ROUND,0.473333,Middle: 0.4–<0.6,Focal support below five votes,0.591667,0.8,0.6666666666666666,0.6,0.08333333333333333,*piṇḍara,gōla
head,BED,0.47123,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.47123,1,0.5555555555555556,0.38690476190476186,0,śáyana,*śēyyā
head,ONE,0.465972,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.465972,1,0.5648148148148148,0.7666666666666667,0.399537037037037,*ēkka,ḗka
head,MOON,0.465022,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.465022,1,0.3157894736842105,0.7583333333333333,0.14407894736842106,mā́sa,candrá
head,ANT,0.464343,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.464343,1,0.5641025641025641,0.3958333333333333,0.03125,pipīlá,*cimb
head,PALM TREE,0.463816,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.463816,1,0.625,0.5263157894736842,0.2236842105263158,tala,hastatala
head,BRANCH,0.461053,Middle: 0.4–<0.6,Focal support below five votes,0.512281,0.9,0.45,0.5745614035087719,0,śaŋkú,ḍāla
head,LEFT,0.461002,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.461002,1,0.5925925925925926,0.3931372549019608,0.06372549019607843,kʰarvá,vā́ma
head,MOUTH,0.452406,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.452406,1,0.4929824561403509,0.46621621621621623,0.0543859649122807,āsíya,múkʰa
head,BACK,0.452047,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.452047,1,0.34444444444444444,0.6929824561403508,0.13333333333333333,*ḍʰākka,pr̩ṣṭí
head,BUTTON,0.45,Middle: 0.4–<0.6,Focal support below five votes,0.75,0.6,0.6,0.9,0,*ṭikka,vīṭā
head,FALSE,0.449949,Middle: 0.4–<0.6,Focal support below five votes,0.549675,0.8185714285714285,0.75,0.37207792207792206,0.022727272727272728,cʰala,*jʰūṭṭʰa
head,UNDERSTAND,0.449679,Middle: 0.4–<0.6,Focal support below five votes,0.499644,0.9,0.5,0.6474358974358974,0.14814814814814814,*paribudʰyatē,búdʰyatē
head,COME,0.448549,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.448549,1,0.3201754385964912,0.5769230769230769,0,yā́ti,āpayati
head,SILVER,0.444293,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.444293,1,0.7291666666666666,0.5289855072463768,0.3695652173913043,rū́pya,candrikā
head,CARPENTER,0.439444,Middle: 0.4–<0.6,Focal support below five votes,0.507051,0.8666666666666666,0.95,0.3333333333333333,0.2692307692307692,tákṣan,vardʰaki
head,SIEVE,0.433333,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.433333,1,0.7,0.3333333333333333,0.16666666666666666,paripavana,cālana
head,FROG,0.43125,Middle: 0.4–<0.6,Focal support below five votes,0.479167,0.9,0.5625,0.3958333333333333,0,maṇḍū́ka,dardurá
head,WINDOW,0.429167,Middle: 0.4–<0.6,Focal support below five votes,0.536458,0.8,0.6666666666666666,0.65625,0.25,*dvara,kʰaṭakkikā
head,YOUNG GOAT (KID),0.428571,Middle: 0.4–<0.6,Focal support below five votes,0.535714,0.8,0.5714285714285714,0.5,0,cʰagalá,*paṣṭʰa
head,WALNUT,0.427778,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.427778,1,0.3555555555555555,1.0,0.5,*vr̩mra,akṣōṭa
head,SELL,0.425926,Middle: 0.4–<0.6,Focal support below five votes,0.532407,0.8,0.5,0.5648148148148148,0,krīṇā́ti,*vētyayati
head,WEIGH,0.425926,Middle: 0.4–<0.6,Focal support below five votes,0.511111,0.8333333333333333,0.8888888888888888,0.41666666666666663,0.2833333333333333,tōláyati,*yōkṣati
head,FIG,0.425,Middle: 0.4–<0.6,Focal support below five votes,0.708333,0.6,0.5,0.9166666666666666,0,kapittʰa,añjīra
head,HEAD,0.423799,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.423799,1,0.5263157894736842,0.3886128364389234,0.06733137190803094,śīrṣá,masta
head,WHAT,0.420615,Middle: 0.4–<0.6,Focal support below five votes,0.435119,0.9666666666666668,0.9285714285714286,0.2416666666666667,0.29999999999999993,kím,*kādr̥k
head,MOTHER,0.418886,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.418886,1,0.45,0.4502721088435374,0.0625,āryikā,mātŕ̩
head,ARROW,0.416667,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.416667,1,0.75,0.4444444444444444,0.36111111111111105,kā́ṇḍa,bāṇá
head,FILL,0.416667,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.416667,1,0.6111111111111112,0.5277777777777778,0.3055555555555556,pūráyati,bʰárati
head,THAT,0.409804,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.409804,1,0.5,0.6176470588235294,0.2980392156862745,sá,asáu
head,BUY,0.407323,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.407323,1,0.5,0.47500000000000003,0.16035353535353536,gr̩hṇā́ti,krīṇā́ti
head,LEG,0.406504,Middle: 0.4–<0.6,"Supported, low crossover, weaker-side share <50%",0.406504,1,0.55,0.2678861788617886,0.004878048780487805,kʰura,ṭaŋka
head,BARKING,0.405556,Middle: 0.4–<0.6,Focal support below five votes,0.608333,0.6666666666666667,0.8,0.4166666666666667,0,rā́yati,*bʰukkati
head,BEE,0.405,Middle: 0.4–<0.6,Focal support below five votes,0.45,0.9,0.45,0.5625,0.1125,*mākṣikakara,bʰramará
head,THOSE (PLURAL OF THAT),0.405,Middle: 0.4–<0.6,Focal support below five votes,0.675,0.6,0.6,0.75,0,sá,asáu
head,HE,0.404221,Middle: 0.4–<0.6,"Supported, crossover >10 points",0.404221,1,0.5227272727272726,0.6071428571428571,0.32142857142857145,sá,asáu
head,COUNT,0.404167,Middle: 0.4–<0.6,Focal support below five votes,0.505208,0.8,0.4444444444444444,0.84375,0.2777777777777778,lēkʰya,gaṇáyati
head,BITTER,0.399123,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.399123,1,0.4,0.5175438596491228,0.11929824561403508,tr̩ṣṭá,tiktá
head,ASH,0.397095,Middle: 0.2–<0.4,Focal support below five votes,0.441216,0.9,0.45,0.4981981981981982,0.06576576576576577,cʰādi,rakṣā
head,FAT (ORGANIC SUBSTANCE),0.395939,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.395939,1,0.375,0.4307659932659933,0.013888888888888888,mḗdas,carbī
head,SOFT,0.393333,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.393333,1,0.7133333333333333,0.4,0.3266666666666667,kōmalá,narm
head,DOVE,0.391667,Middle: 0.2–<0.4,Focal support below five votes,0.652778,0.6,0.5,0.8055555555555556,0,kapṓta,pā́rāvata
head,RED,0.386374,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.386374,1,0.275,0.49774774774774766,0,*lōhila,lāl
head,ECLIPSE,0.385714,Middle: 0.2–<0.4,Focal support below five votes,0.642857,0.6,0.42857142857142855,1.0,0.14285714285714285,andʰakāra,gráhaṇa
head,ALONE,0.382407,Middle: 0.2–<0.4,Focal support below five votes,0.546296,0.7,0.3888888888888889,0.7037037037037037,0,kḗvala,*ēkkalla
head,TAIL,0.379722,Middle: 0.2–<0.4,Focal support below five votes,0.474653,0.8,0.3333333333333333,0.6604166666666667,0.044444444444444446,lūma,púccʰa
head,SAY,0.375641,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.375641,1,0.38461538461538464,0.36666666666666664,0,mantráyatē,bʰánati
head,EARTH (SOIL),0.373483,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.373483,1,0.3137254901960784,0.503968253968254,0.07072829131652661,dʰaráṇī,mŕ̩ttikā
head,WET,0.36951,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.36951,1,0.5512820512820513,0.35107142857142853,0.16333333333333333,ārdrá,*bʰiyajyatē
head,DECEIT,0.366871,Middle: 0.2–<0.4,Focal support below five votes,0.464394,0.79,0.8,0.3590909090909091,0.2303030303030303,cʰala,*dʰrōkṣa
head,NEW,0.366709,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.366709,1,0.9298245614035087,0.3048780487804878,0.5012836970474968,náva,návya
head,TAKE,0.366389,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.366389,1,0.35777777777777775,0.48214285714285715,0.10714285714285714,gr̩bʰāyáti,lábʰatē
head,NARROW,0.366111,Middle: 0.2–<0.4,Focal support below five votes,0.610185,0.6,0.6,0.6203703703703703,0,ā́vr̩ta,saṁkaṭá
head,SPIDER WEB,0.364583,Middle: 0.2–<0.4,Focal support below five votes,0.520833,0.7,0.5,0.875,0.3333333333333333,mā́na,jā́la
head,COW,0.363614,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.363614,1,0.34750000000000003,0.5647286821705426,0.185,*gāvā,*gāva
head,KNIFE,0.356155,Middle: 0.2–<0.4,Focal support below five votes,0.410948,0.8666666666666666,0.3611111111111111,0.4754901960784313,0.014705882352941176,*karttāra,cāqū
head,CAP,0.355556,Middle: 0.2–<0.4,Focal support below five votes,0.444444,0.8,0.4444444444444444,1.0,0.5555555555555556,kʰōla,*ṭōppa
head,DANCE,0.355,Middle: 0.2–<0.4,Focal support below five votes,0.591667,0.6,0.6,0.6833333333333333,0.1,nr̩ttá,nŕ̩tyati
head,GROW,0.352244,Middle: 0.2–<0.4,Focal support below five votes,0.503205,0.7,0.8333333333333334,0.2692307692307692,0.09615384615384616,várdʰatē,útpadyatē
head,CROOKED,0.345496,Middle: 0.2–<0.4,Focal support below five votes,0.509749,0.6777777777777778,0.8076923076923077,0.21180555555555555,0,*kōla,vaŋka
head,CALF,0.345445,Middle: 0.2–<0.4,Focal support below five votes,0.398591,0.8666666666666666,0.71875,0.2549019607843137,0.17647058823529413,vatsá,vatsarūpa
head,BREAST,0.336843,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.336843,1,0.45777777777777773,0.25,0.03409090909090909,*cuccu,*cʰātti
head,ROOF,0.33266,Middle: 0.2–<0.4,Focal support below five votes,0.383838,0.8666666666666668,0.27083333333333337,0.5176767676767676,0.020833333333333332,tala,*cʰatti
head,WHITE,0.33051,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.33051,1,0.30952380952380953,0.377991452991453,0.026495726495726492,pā́ṇḍara,dʰavalá
head,DAY BEFORE YESTERDAY,0.33,Middle: 0.2–<0.4,Focal support below five votes,0.55,0.6,0.6,0.5,0,*ātr̩tīyam,paraśvas
head,NEIGHBOUR,0.33,Middle: 0.2–<0.4,Focal support below five votes,0.55,0.6,0.6,0.5,0,*grāmārdʰa,*prativēśiya
head,BRING,0.325758,Middle: 0.2–<0.4,Focal support below five votes,0.542929,0.6,0.3333333333333333,0.8636363636363636,0.1111111111111111,gr̩bʰāyáti,ā́nayati
head,LATE,0.325714,Middle: 0.2–<0.4,Focal support below five votes,0.542857,0.6,0.8,0.42857142857142855,0.14285714285714285,cirá,*ḍʰilla
head,VEIN,0.325455,Middle: 0.2–<0.4,Focal support below five votes,0.542424,0.6,0.6,0.4848484848484848,0,*snāru,nāḍī́
head,SALIVA,0.322421,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.322421,1,0.6666666666666666,0.41309523809523807,0.43492063492063493,*tʰukk,lālā
head,SON,0.321349,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.321349,1,0.626984126984127,0.2604761904761905,0.24476190476190476,putrá,*biḍḍa
head,WOOD,0.31875,Middle: 0.2–<0.4,Focal support below five votes,0.354167,0.9,0.225,0.625,0.14166666666666666,śalā́kā,kāṣṭʰá
head,GREEN,0.31684,Middle: 0.2–<0.4,Focal support below five votes,0.380208,0.8333333333333334,0.5625,0.2604166666666667,0.0625,nī́la,śyāvá
head,MIDDLE,0.316783,Middle: 0.2–<0.4,Focal support below five votes,0.351981,0.9,0.4090909090909091,0.3589743589743589,0.0641025641025641,madʰyamá,*vīcya
head,WALL (OF HOUSE),0.316667,Middle: 0.2–<0.4,Focal support below five votes,0.395833,0.8,0.4444444444444444,0.4027777777777778,0.05555555555555555,kuḍya,bʰittí
head,FATHER,0.312094,Middle: 0.2–<0.4,"Supported, crossover >10 points",0.312094,1,0.26403508771929823,0.54875,0.18859649122807018,mahallaka,*bāppa
head,HEAR,0.308625,Middle: 0.2–<0.4,Focal support below five votes,0.342917,0.9,0.28125,0.8733333333333333,0.46875,búdʰyatē,śr̩ṇṓti
head,BEHIND,0.305455,Middle: 0.2–<0.4,Focal support below five votes,0.381818,0.8,0.5833333333333333,0.36363636363636365,0.18333333333333332,*patta,*paśca
head,MILLET,0.304071,Middle: 0.2–<0.4,Focal support below five votes,0.434387,0.7,0.3888888888888889,0.4798850574712644,0,*aṇuni,*bājjara
head,MANY,0.303015,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.303015,1,0.4166666666666667,0.2276422764227642,0.03827913279132791,bahura,bahutva
head,SEE,0.301809,Middle: 0.2–<0.4,"Supported, low crossover, weaker-side share <50%",0.301809,1,0.4140350877192982,0.23124999999999996,0.041666666666666664,páśyati,*dēkṣati
head,ASK (INQUIRE),0.301389,Middle: 0.2–<0.4,Focal support below five votes,0.430556,0.7,0.3888888888888889,0.5833333333333334,0.1111111111111111,*kʰōjjati,pr̩ccʰáti
head,RUN,0.300444,Middle: 0.2–<0.4,Focal support below five votes,0.375556,0.8,0.4444444444444444,0.30666666666666664,0,*tarpati,drávati
head,MALE GOAT,0.3,Middle: 0.2–<0.4,Focal support below five votes,0.5,0.6,0.3333333333333333,0.6666666666666666,0,vīrá,*bōkka
