Child_ID	Parent_ID	Kind	Rank	Pos	Source	Note
f_m6jczd5sl4yf6	10174	reflex	1			
f_m6kmqzhylmjuu	1287	reflex	1			
f_m6q4tztxlgjks	9826	reflex	1			
f_m6qfwausvk446	8417	reflex	1			
f_m6v4ev22z7j7a	8077	reflex	1			
f_m6w43gfa366do	5731	reflex	1			
f_m6zjjkk7nhncs	7031	reflex	1			
f_m72vibpamtpgy	12803	reflex	1			
f_m76pnzrhjgxvc	1268	reflex	1			
f_m77hi325hkdmc	10395	reflex	1			
f_m77zn34d44xbe	f_ummlbfqpql5sg	variant	1			
f_m7iulz3hvny6o	5198-2	reflex	1			
f_m7mql2hmrzcgy	12815	reflex	1			
f_m7n2wajrdx3z6	9282	reflex	1			
f_m7nenxuzjjnxg	13929	reflex	1			
f_m7pvis5aqoewa	4216	reflex	1			
f_m7qj5wwnhgngo	5661	reflex	1			
f_m7tssxdqgahmo	4453	reflex	1			
f_m7updydfooapa	f_l64suultrula2	variant	1			
f_m7vptpf7eyi7g	8139	reflex	1			
f_m7vrdllm2atac	43	reflex	1			
f_m7w5hb4ywzg5y	5206	reflex	1			
f_m7x7h472y7vz4	2668	reflex	1			
f_m7zrkvlc4fo3q	11307	reflex	1			
f_ma56yx244fvpm	9209	reflex	1			
f_ma6j5px33fee6	3792	reflex	1			
f_ma7oj2akp5mry	6651	reflex	1			
f_ma7uwt6urpje6	6152	reflex	1			
f_macuzcd2e7uqo	11077-4	reflex	1			
f_mahsirkohufp2	2892	reflex	1			
f_mal6sk6r2spdo	4270	reflex	1			
f_mapllalimsbmg	6914	reflex	1			
f_maqkoshtooveg	9982	reflex	1			
f_maqro5jdxwgs2	10412	reflex	1			
f_marye4vaqkph2	11572	reflex	1			
f_mb753z7h5l6la	13519	reflex	1			
f_mb7nbdjvg3sdy	5301	reflex	1			
f_mbbipmlmg4lta	6119	reflex	1			
f_mbkxcy64h5z54	983	reflex	1			
f_mbo7p5qv76hmy	12707	reflex	1			
f_mbpbr2lbde7es	4837-3	reflex	1			
f_mbpcw262zrtji	12067	reflex	1			
f_mbqtjhuqjaoiy	10938	reflex	1			
f_mbrb4cmuiyjew	6152	reflex	1			
f_mbrnfaergo376	5889	reflex	1			
f_mbtxaodeflol4	3865	reflex	1			
f_mbvlqti33ukt2	2668	reflex	1			
f_mbwrml5kgvxiw	12532	reflex	1			
f_mbwyo6muujcgi	8015-3	reflex	1			
f_mc7d5sjlo66ns	13801	reflex	1			
f_mc7hqigxes7kq	7047	reflex	1			
f_mcbpimdswjttm	11330-5	reflex	1			
f_mcbwia3krij3g	9083	reflex	1			
f_mchf2outtgn5u	10064	reflex	1			
f_mcjx7rl7dxohk	3863	reflex	1			
f_mcohfzsnjo354	11302	reflex	1			
f_mcqgummav7a7g	14845	reflex	1			
f_mcqnfvbext742	6333	reflex	1			
f_mcrbvn7tsuzu4	5228	reflex	1			
f_mctgtfqcm5s2u	9303	reflex	1			
f_mcthetcbrhhpw	7627	reflex	1			
f_mctieqjwt5vow	f_vgj5nvlo6fxmu	variant	1			
f_mctpzzei6t2kk	6182	reflex	1			
f_mcvx55gzr63ju	9661	reflex	1			
f_mcwxeigr3udme	7733	reflex	1			
f_md5j7ku4de3gu	5649	reflex	1			
f_md7wivivnm3eg	12528	reflex	1			
f_mdhrzistm7gsy	f_7indwgqabf7be	variant	1			
f_mdockmkkdjzfm	5103	reflex	1			
f_mdq2tg5wwei5m	1533	reflex	1			
f_mdq62p5twqlj4	4889	reflex	1			
f_mdsi46fq3mc4o	1338	reflex	1			
f_mdv5n64panpg6	1388	reflex	1			
f_mdwgrqioxncrg	9209	reflex	1			
f_me3zckidcdvmy	4151	reflex	1			
f_me7hrfcwak3oi	11402	reflex	1			
f_mea3hruc3npra	13139	reflex	1			
f_meb65dk5x4bbq	5679	reflex	1			
f_meems6e5ejkpm	12260	reflex	1			
f_mef6xo47i2wiy	3832	reflex	1			
f_megbzbfrauj2c	137	reflex	1			
f_meglvredvi2l4	f_d6p2yjtwzbzlq	variant	1			
f_mekov7ljbensy	2201	reflex	1			
f_memy7gqppprzu	10832	reflex	1			
f_menivji7rndby	13146	reflex	1			
f_meqrh5padocyi	941	reflex	1			
f_mewwmhfgnj2qg	12528	reflex	1			
f_mfbsqsmtjd7p6	4655	reflex	1			
f_mflrittybj2ho	2574	reflex	1			
f_mfnf2ljvsz6ik	9982	reflex	1			
f_mfpazq7uox5w2	2668	reflex	1			
f_mfrlo4bxk7gnc	6651	reflex	1			
f_mfy5dkmlqfjzi	10611-2	reflex	1			
f_mg5mx3zylkvrq	6546	reflex	1			
f_mg7sn3njnji2a	13334	reflex	1			
f_mgacdq3oqeku4	f_qy35jxxeh7q2w	variant	1			
f_mgblm4reutr3k	f_lmwk7knn4svus	reflex	1			
f_mgehmygo4svoo	f_iizwuh3wokzh6	reflex	1			
f_mghjq7gb2rcpo	9871	reflex	1			
f_mgi46irmaxzag	5060	reflex	1			
f_mgjmb7tipidew	12250	reflex	1			
f_mgt2bkvwtex64	f_daymaevsxqdda	variant	1			
f_mgw7obzwjaodc	12664	reflex	1			
f_mgwtrelgeuvek	2462	reflex	1			
f_mgz7vtmsj5v2k	13627	reflex	1			
f_mh2cgh5q4lgc4	11945-2	reflex	1			
f_mh77kfsopko42	1533	reflex	1			
f_mhagm5hhw3usm	1869	reflex	1			
f_mhdizu7qrrhye	f_qiocurb4osay4	variant	1			
f_mhmdfjrabn6wo	12278	reflex	1			
f_mhnutyautxfbq	13386	reflex	1			
f_mhqxyoh4vqzsa	4998	reflex	1			
f_mhse2ccdt5b5y	11168	reflex	1			
f_mht26owaqddoa	6368	reflex	1			
f_mhvz4p6qp7ewq	12487	reflex	1			
f_mhyn3vo3rfw6i	13834	reflex	1			
f_mhyxkwfluup56	6013	reflex	1			
f_mi3pkrwu5yd2q	2613	reflex	1			
f_mi3zswdsaefhc	f_na425o4ewzibw	variant	1			
f_mi56cdd3ijux4	6001	reflex	1			
f_micawe7itwq4a	9282	reflex	1			
f_mie4onkhkgqg2	145	reflex	1			
f_mig42hbszerrc	12459	reflex	1			
f_mijvyxaps2swo	137	reflex	1			
f_mikfsw7pvgxio	1351	reflex	1			
f_miky3gydqfi6u	12693	reflex	1			
f_mioroouei2jii	9085	reflex	1			
f_miymfijxkm7ow	12225-5	reflex	1			
f_mj25mbitvvnfw	f_u7ls4eyuoroxs	variant	1			
f_mj3zepcgkambe	5589	reflex	1			
f_mj6dtdvzg2334	8047	reflex	1			
f_mjga5aa4nivci	4655	reflex	1			
f_mjgebde4cmkjm	10702	reflex	1			
f_mjqpnrw6zbxwy	10323	reflex	1			
f_mjwa3yxfnpr4s	9209	reflex	1			
f_mjxv2gclw2meg	13932	reflex	1			
f_mjyi4gwpmqab2	12497	reflex	1			
f_mk5ofhmvgm3du	6227	reflex	1			
f_mkcvc3cq34qs4	3084	reflex	1			
f_mkks4l3xk3fk2	6481	reflex	1			
f_mkmrzipe4slci	6368	reflex	1			
f_mknxwninrmgge	12056	reflex	1			
f_mkt4s533px3pk	1900	reflex	1			
f_mkwl4s6st3geo	1204	reflex	1			
f_mkxgiciltahgm	13574	reflex	1			
f_mkz7fne3hepl4	3873	reflex	1			
f_mlarjwgpgt2zy	7087	reflex	1			
f_mlcccs2ke333m	11239	reflex	1			
f_mlcwsy47tsctq	6658	reflex	1			
f_mldxwl7pzfrmo	14024	reflex	1			
f_mlgky5kwpokds	f_uaazdhjbldlhi	variant	1			
f_mlgslemrsiqgg	5228	reflex	1			
f_mljgc3w5pykha	4501	reflex	1			
f_mljzzhr3soqoi	5589	reflex	1			
f_mlmgiwdqyd67g	11503	reflex	1			
f_mlnjoctqaletc	5679	reflex	1			
f_mlodxtfudvr26	6568	reflex	1			
f_mloxzkvmxxvhy	14152	reflex	1			
f_mlpzyeqh47f6c	f_aqrkygzfags7s	variant	1			
f_mlvp2shbsny6m	6984	reflex	1			
f_mlzjvfatcxipo	5075	reflex	1			
f_mm2bcis3avucm	13845	reflex	1			
f_mm66c6aluy2ko	4231	reflex	1			
f_mm6p2lh7kc5sc	12774	reflex	1			
f_mm7s6hfjp47yq	8283	reflex	1			
f_mmhadfgzd4dqm	6013	reflex	1			
f_mmmn4pn25fcai	11751	reflex	1			
f_mmmx5vum6zfbm	11906	reflex	1			
f_mmx5o4ouknnhi	10840	reflex	1			
f_mmzcstawuctao	9459	reflex	1			
f_mnf5tk7oixreu	11439	reflex	1			
f_mngaez3czelsu	f_mgfflsz4qpuyi	variant	1			
f_mnixammekae6m	5798-2	reflex	1			
f_mnm3phpk6csga	f_bofzrqsrbabiy	variant	1			
f_mnm72gbxpwfti	5679	reflex	1			
f_mnmlcsziw65f2	4255	reflex	1			
f_mno3nktewbx24	10896-2	reflex	1			
f_mnocw32yccr3c	9804	reflex	1			
f_mnpsfkjpcio7g	2598	reflex	1			
f_mnsugtp7zj7fk	13082	reflex	1			
f_mnv4ezbs57bbe	6648	reflex	1			
f_mnvgwntsje7ak	10832	reflex	1			
f_mnvi53apkbbl6	f_7rxcysqzukgbm	variant	1			
f_mnwz4i5mqmugi	4008	reflex	1			
f_mnxxgtreivpv6	6890	reflex	1			
f_mo4gsep5v5tm6	8209	reflex	1			
f_moplzqpw7sw2w	9989	reflex	1			
f_morzftp3dritw	f_4wms6dstvwxwm	variant	1			
f_mox57gnqw35nq	700	reflex	1			
f_mp2zwxnugkiri	6648	reflex	1			
f_mp6ohiicsl7i4	3662	reflex	1			
f_mpajiuecfyyis	6119	reflex	1			
f_mpbwkgiandgno	12064	reflex	1			
f_mpfj635zl2jhq	3167	reflex	1			
f_mpiar4c7b4dqc	5551	reflex	1			
f_mpii6n2ixrmks	9058	reflex	1			
f_mpjn37lqfvs2i	3834	reflex	1			
f_mplykn6jud7xk	10016	reflex	1			
f_mpnhwazfj5pf4	283	reflex	1			
f_mppdn2oqsonrs	9935	reflex	1			
f_mpsdr7s54wjvq	9746	reflex	1			
f_mpxdow2qaks3c	6182	reflex	1			
f_mpzgptfb7p46e	12803	reflex	1			
f_mq6nitdlcn7s6	7654-2	reflex	1			
f_mqbc4wosljjhm	4255	reflex	1			
f_mqc3mcme2mywi	10240	reflex	1			
f_mqche34a6yhlc	f_khg32up3b5hyk	variant	1			
f_mqdbeqm2iv7eq	6658	reflex	1			
f_mqf4njwreqequ	10685	reflex	1			
f_mqg6itzc7km6m	3084	reflex	1			
f_mqklatzzxvsea	3696	reflex	1			
f_mqv3jxjuitzow	10616	reflex	1			
f_mqww3zgwq2eyo	11969	reflex	1			
f_mqxhsau7hedis	7200	reflex	1			
f_mqzt3cgbdomse	3607	reflex	1			
f_mr2hkibegawgi	3895	reflex	1			
f_mr2qt3udgt2fo	7800	reflex	1			
f_mr5eldshior4k	6658	reflex	1			
f_mr6nupftejoi4	f_mfstojrjwxpws	variant	1			
f_mrbcjij7gjkli	13736	reflex	1			
f_mrcojzvncvhdq	f_erwe4q4cmuvo6	variant	1			
f_mrek7tqdqmmro	145	reflex	1			
f_mrgz3tizzs2oq	10961	reflex	1			
f_mrjotlizlvbq4	5228	reflex	1			
f_mrjs6qpcbooyc	11906	reflex	1			
f_mrkapuisclysk	6983	reflex	1			
f_mrkeyecxah6su	f_ha4dntnsstwyw	variant	1			
f_mrkhxg6dd42n4	11348	reflex	1			
f_mrlba44dhvs76	7733	reflex	1			
f_mrlkngfge4adg	7031-2	reflex	1			
f_mrmjlibndsna2	f_meems6e5ejkpm	variant	1			
f_mrozubi5h4vhk	5766	reflex	1			
f_mrtgp7uwj6nh6	6849	reflex	1			
f_mrverd23chly6	10158	reflex	1			
f_ms3actk6m7vr4	7948	reflex	1			
f_ms52phl73x42m	11168	reflex	1			
f_ms5ai3sygeqm2	8201	reflex	1			
f_ms7dx7maeyclo	10292	reflex	1			
f_msagtcwybwapg	6152	reflex	1			
f_msbmokvf7epf4	4600	reflex	1			
f_msdzrmc7aj3te	5679	reflex	1			
f_mspjgs6sbj3hk	958	reflex	1			
f_msvz6ha4xwo3k	6227	reflex	1			
f_msyvyocq3pake	4837	reflex	1			
f_mt6i2mrbxqvwy	10221	reflex	1			
f_mt77cxc4y7alo	6628	reflex	1			
f_mt7up3as5cggw	4655	reflex	1			
f_mt7vwh7kicfde	10323	reflex	1			
f_mtaumig3subpi	11348	reflex	1			
f_mtg3s6dunmjaw	f_23suucgxvirzg	variant	1			
f_mthpkuz2yo2qm	5110	reflex	1			
f_mtjat4tco2qzo	5853	reflex	1			
f_mtqr3lnuziwqc	3451	reflex	1			
f_mtrxjc6tlihyw	7189	reflex	1			
f_mtsqjqhgxcrsq	9193	reflex	1			
f_mttpixsl2rnuq	3153	reflex	1			
f_mtvam7jz3z7mo	13913	reflex	1			
f_mtvkqvmfjly4w	11564	reflex	1			
f_mtyreqfhyqr5c	6920	reflex	1			
f_mtzmlqj73oguk	f_cczjw6gwwvfk4	variant	1			
f_mu6p7l4s6m4mw	5731	reflex	1			
f_mub63r4rjrfky	5731	reflex	1			
f_mun22qjp735ve	135-2x	reflex	1			
f_mun4wuaoduwg6	12497	reflex	1			
f_muu6mgg6tpuzi	5860	reflex	1			
f_muv24bqw5fkw6	6481	reflex	1			
f_muvl2s6j5brps	7662	reflex	1			
f_muxqe6yd4c7dy	11168	reflex	1			
f_muzmibohogi2y	f_lke2sojllsqo6	variant	1			
f_mv464yrh6rdue	5301	reflex	1			
f_mv6dzimhbjhdg	587	reflex	1			
f_mvbembwdl6mde	1268	reflex	1			
f_mvdk2gjxblv66	5206	reflex	1			
f_mvgj3lswir3i2	4815	reflex	1			
f_mvnc6uxqowi6i	3084	reflex	1			
f_mvq3gb3mxth3u	3208	reflex	1			
f_mvudrh2f6pouy	12769	reflex	1			
f_mvvewy2oxvyya	8012	reflex	1			
f_mvvw5p3zor7ni	5265	reflex	1			
f_mvvw5sqfsadze	6152	reflex	1			
f_mwecd3yszpdio	f_iizwuh3wokzh6	reflex	1			
f_mweidikd3awa4	9193	reflex	1			
f_mwgftcm2shl4e	12513	reflex	1			
f_mwllysgt6x62w	13551	reflex	1			
f_mwrqs3pg7ti2w	5301	reflex	1			
f_mwtvatww6poec	12803	reflex	1			
f_mwuen3hkr4ass	3084	reflex	1			
f_mwuodwg3lywmm	2860	reflex	1			
f_mwvuz4g65ketc	13173	reflex	1			
f_mxa7tf2abbkls	6888	reflex	1			
f_mxey7g2cuo5tk	8249	reflex	1			
f_mxikuibxzwylo	12426	reflex	1			
f_mxjy3cnfjukjy	12499	reflex	1			
f_mxqcnylo34v5y	6984	reflex	1			
f_mxu6zebacfzze	3607	reflex	1			
f_myb4mqvx5oimu	9524-5	reflex	1			
f_mydhsxe6ltqsc	11221	reflex	1			
f_myeytnc5235w6	1921	reflex	1			
f_myh2b33xfxyni	6152	reflex	1			
f_myhticprjdgsu	10104	reflex	1			
f_myikjqle2e3q2	13736	reflex	1			
f_mykqhdolj2muw	11122	reflex	1			
f_mynkc2giehfgi	4428	reflex	1			
f_myyjymrqpheni	13747	reflex	1			
f_myzdp4ui5z65w	13736	reflex	1			
f_mz5oddi7gkj3o	3202	reflex	1			
f_mzamad3ulyml2	941	reflex	1			
f_mzb6ejwbe72re	7934	reflex	1			
f_mzbg7nccmdmtu	8399-9	reflex	1			
f_mziq3hgtkzozg	12326	reflex	1			
f_mzivotoialpf4	5110	reflex	1			
f_mzk4ohcyd3mim	13744	reflex	1			
f_mzm3xlezamtfy	10278	reflex	1			
f_mzqbnizfliexo	13548	reflex	1			
f_mzqgm6nyuecj2	5889	reflex	1			
f_mzqwx5zp6v4da	5731	reflex	1			
f_mzv5vax7st5kw	5198	reflex	1			
f_mzvg6b6sjnvug	4931	reflex	1			
f_mzwjbir6a7s7s	10896	reflex	1			
f_mzwyafb3rt5f6	3937	reflex	1			
f_mzxy4anj7gj44	9467	reflex	1			
f_n23zj4oamrds6	1533	reflex	1			
f_n24jy52e5ppf2	10978	reflex	1			
f_n27u5kmqbf66k	6984	reflex	1			
f_n2aeriawhbvwi	2485	reflex	1			
f_n2jyu6btaie72	9568	reflex	1			
f_n2nlwgkvaykhu	f_z2yunc4h5swek	variant	1			
f_n2nr5gz6hi4ae	10181	reflex	1			
f_n2ohfhvzgmhnc	3243	reflex	1			
f_n2rrapc65abdm	2574	reflex	1			
f_n2smlwxd5abby	145	reflex	1			
f_n2wlc3nkigurg	7031	reflex	1			
f_n2zcvsy7pizui	5589	reflex	1			
f_n33tuoquqa6dq	f_2nrdoji6j347c	variant	1			
f_n33x6c76zylbc	5731	reflex	1			
f_n36huxk3e3qhg	14152	reflex	1			
f_n37c5apm4kuvy	f_62hxwwtcxbwn6	variant	1			
f_n3crgu4ucxhuc	10198	reflex	1			
f_n3mfrjk33pf7k	11348	reflex	1			
f_n3tr5oxps3lrq	11016	reflex	1			
f_n3xlqlacwhfv2	8243	reflex	1			
f_n3xs3uw7i3av4	8283	reflex	1			
f_n43of6lq3zdv6	5459	reflex	1			
f_n4jr63iofgjgo	7733	reflex	1			
f_n4lxgzruvdtmy	10337	reflex	1			
f_n4mgdwococpj6	1921	reflex	1			
f_n4oqrdifnexl2	12803	reflex	1			
f_n4syxzjf4y5zm	10856	reflex	1			
f_n4tb6eyz7kvd2	135	reflex	1			
f_n4ur5dxxgjdxk	5110	reflex	1			
f_n4wv4jw6ktbcc	5626	reflex	1			
f_n53qiu223svli	f_gd3uhtbi7kwqy	variant	1			
f_n5fcaiwo7mio2	3792	reflex	1			
f_n5frysva4tlvk	13574	reflex	1			
f_n5gtxj6ragswk	9072	reflex	1			
f_n5gvjk6gxxpn4	8201	reflex	1			
f_n5heu65klqoia	6141	reflex	1			
f_n5jvtybjwsu4s	7083	reflex	1			
f_n5qhknqymrbzu	9828	reflex	1			
f_n5s2qz3qaeazu	3895	reflex	1			
f_n5tgeph7ldjgg	2462	reflex	1			
f_n5vvipzhl3kbo	13846	reflex	1			
f_n5wvpr2cqf4ug	f_xvxn6dymx3h2y	variant	1			
f_n5yy2j6f5r6yy	f_3ztxgxmlfv2de	borrowed	1			
f_n5zoek3ezd5dq	6303	reflex	1			
f_n5zpnkc3uzq4w	2462-2	reflex	1			
f_n63vhkohnskuw	5075	reflex	1			
f_n6hxbvz4oq6xy	6833-2	reflex	1			
f_n6jelhcrgv4j4	13415	reflex	1			
f_n6rmr32om2zs2	2574	reflex	1			
f_n6zvn3hnecy3s	8265	reflex	1			
f_n7bdvyidzc4aa	5075	reflex	1			
f_n7hztqmqijo3s	5889	reflex	1			
f_n7qkd2ufb77bk	12329	reflex	1			
f_n7sq7zqeommug	5466	reflex	1			
f_na6e24766qwve	7627	reflex	1			
f_nabkl32xnwpd6	5551	reflex	1			
f_nadhuodwvemyo	6152	reflex	1			
f_nagib2lzdnql4	10978	reflex	1			
f_nai4lb6au2deo	f_6maq5lztqc476	variant	1			
f_naikksue3d3hg	7215	reflex	1			
f_nam5mftqbtvcw	8100	reflex	1			
f_nan2vfbmoocdq	8201	reflex	1			
f_nanlw44gbu4lq	6013	reflex	1			
f_naugcao2tqh3s	1533	reflex	1			
f_nazxo4gt266au	135	reflex	1			
f_nb7tsu3opfn4q	2712	reflex	1			
f_nb7w3aegympxg	13519	reflex	1			
f_nbamyhmi4x7ai	12233	reflex	1			
f_nbczwzx7gzgfk	13574	reflex	1			
f_nbd44dww3mj5k	1533	reflex	1			
f_nbf5n4xh3lis6	9982	reflex	1			
f_nbfn7p7hkph74	9807	reflex	1			
f_nbfzrxnijqxmu	5582	reflex	1			
f_nbidzaxia5xgc	7982	reflex	1			
f_nbnxiyf6antys	10896	reflex	1			
f_nbpjtaveyem22	4479	reflex	1			
f_nbszqq62dxbfa	10257	reflex	1			
f_nbw4d5kmy3kmg	11572	reflex	1			
f_nbxo2prtbe7ru	6613	reflex	1			
f_nbzaqxs7jnawi	3895	reflex	1			
f_nc3po3vk4qqeo	10250	reflex	1			
f_nc7qjv27rnfqa	11612	reflex	1			
f_ncjvxbcf67tsm	5912	reflex	1			
f_nckbesk6whcxy	6481	reflex	1			
f_ncmtqpnld4mha	1533-2	reflex	1			
f_ncqxmbpeni2wg	1236	reflex	1			
f_ncsnxhpv4a5j6	13544	reflex	1			
f_nct42g3a5veh4	12803	reflex	1			
f_ncyavpiapcmas	3607	reflex	1			
f_nd4n5j3bo6uty	5679	reflex	1			
f_nda6xv425cjhw	12572	reflex	1			
f_ndbnqg72rcnj4	6849	reflex	1			
f_ndeazvvg5ocii	8265	reflex	1			
f_ndhowfcpbfh6s	f_rm5vjxagvf43a	variant	1			
f_ndiznx7du4lio	10472	reflex	1			
f_ndknhxilpjcd2	3167	reflex	1			
f_ndm7sgvqas5h2	2462	reflex	1			
f_ndnf3flxoqjfw	5853	reflex	1			
f_ndz4e7n7wwscu	11045	reflex	1			
f_ne2iki7o3znzq	7655	reflex	1			
f_ne2zixxmm6tua	10261	reflex	1			
f_neakkpzhgnwmg	5655	reflex	1			
f_negjp6nmcp6cs	12575	reflex	1			
f_negx5k2vcar7a	3232	reflex	1			
f_nei2qnatissbq	4842a	reflex	1			
f_nekowadado546	12219	reflex	1			
f_nem27ojlrdvds	12233	reflex	1			
f_nem54dwrmxt5m	9828	reflex	1			
f_nenuu4k4tz4di	3700	reflex	1			
f_neuyeztcsvqv6	f_2pjxkswo3r4hs	variant	1			
f_nf64jlec3tohg	10905	reflex	1			
f_nfbi3sxtujaku	4827	reflex	1			
f_nfk37plfi6bzk	424	reflex	1			
f_nfl4ydzd7pafm	5994	reflex	1			
f_nfmfelkbsxgls	10896	reflex	1			
f_nfnwnuece46eg	6833	reflex	1			
f_nfrpajy7lhg2q	10337-2	reflex	1			
f_nfzclceltjqam	3273	reflex	1			
f_ng2h5sdz7bjsk	10948	reflex	1			
f_ng4m5mjci5yjy	5731	reflex	1			
f_ng4xhnx4gjujk	10055	reflex	1			
f_ng73jkkc2psjq	8218	reflex	1			
f_ng7dbjpih2wx2	4190	reflex	1			
f_ngcutpldwn3rw	9935	reflex	1			
f_ngftetpp6utty	8201	reflex	1			
f_ngikj5n73dfcw	6983	reflex	1			
f_ngq7ud37w4srk	6099	reflex	1			
f_ngqdlifkmfhds	4190	reflex	1			
f_nguuccddaoke6	2245	reflex	1			
f_nguvkfcw5lnf2	5679	reflex	1			
f_ngygjwbkf7xwa	10539	reflex	1			
f_nh247iwlridhg	7934	reflex	1			
f_nh34cikdbtqdu	14000	reflex	1			
f_nh575g6qwxqlq	12278	reflex	1			
f_nh6wb2ll5vb4m	9691	reflex	1			
f_nhdqiiawkmnn6	13190	reflex	1			
f_nhilspcxqfc2e	5798	reflex	1			
f_nhlnp26jmfpfa	11572	reflex	1			
f_nhpnbtfqhzeaw	4939	reflex	1			
f_nhsfjxqgltvlo	f_dycazcca4blsi	variant	1			
f_nhv3wxlrqsmhu	11221	reflex	1			
f_nhxc54ih764fe	6333	reflex	1			
f_nhyocgf23fkee	1811	reflex	1			
f_ni6hi4kdybykk	f_menivji7rndby	variant	1			
f_niv3aowsktqg6	10042	reflex	1			
f_nj3vek2x4ugbs	9691	reflex	1			
f_nj5zldv73keky	12331	reflex	1			
f_nj6mvy4bklmza	9828	reflex	1			
f_nj75bms5zidpu	3792	reflex	1			
f_njahvdqgxhyck	f_s26ux3y62qpj6	variant	1			
f_njamclilo22do	941	reflex	1			
f_njd2x7o6xvfn6	9935	reflex	1			
f_njdwecjia3yo4	8047	reflex	1			
f_njgbzlsvyt6gm	12349	reflex	1			
f_njlbhl4a2n7ye	1295	reflex	1			
f_njolcq65ask4y	9083	reflex	1			
f_njrdhilqbvxue	2830	reflex	1			
f_njsph22tt7onw	4336	reflex	1			
f_njxlo526wxzda	6984	reflex	1			
f_nk2e77gjgdykm	1869	reflex	1			
f_nk667igroyque	10792	reflex	1			
f_nk6cfub4rffdu	43	reflex	1			
f_nk7wrhldsm4jm	13574	reflex	1			
f_nkad7kum4gjnq	12774	reflex	1			
f_nkdlhmwum2cae	11168	reflex	1			
f_nki7hsqkkpyku	12233	reflex	1			
f_nkm5n7rdd6f32	14028	reflex	1			
f_nkncy3od6mghm	10896	reflex	1			
f_nksvndv6lji5s	5266	reflex	1			
f_nkt2j5smzp4mo	6092	reflex	1			
f_nkyfkjtbzxuds	6391	reflex	1			
f_nl4tfrgnejnk2	8398	reflex	1			
f_nl6bykpg2wldc	13576	reflex	1			
f_nl6ubkqkua2c4	12709	reflex	1			
f_nlbnofy53fkf6	6726	reflex	1			
f_nlhp34mxgtcok	10158	reflex	1			
f_nljewkjuxjfqm	10223	reflex	1			
f_nll6q54esebki	10009	reflex	1			
f_nlvpea42ce6sy	9982	reflex	1			
f_nlwk2kivg7aqm	f_2knzdjt423fc4	variant	1			
f_nm4p7pqfraakk	13519	reflex	1			
f_nm55txbyvk4ic	f_6a2c6rvxwwlt4	variant	1			
f_nmhdeant3llvk	3384	reflex	1			
f_nmj3bfke5mdcy	5416	reflex	1			
f_nmnbrtinlfdni	3241	reflex	1			
f_nmnqu2igh4mfq	13551	reflex	1			
f_nmrhybexwtklk	10896	reflex	1			
f_nmv76wq53qyyu	12051-3	reflex	1			
f_nmzborshd4qd4	9964	reflex	1			
f_nn3w4bmybvwnm	9964	reflex	1			
f_nn7ksifmk5v4u	6152	reflex	1			
f_nnbpqxf6cmdeu	11225	reflex	1			
f_nnrmabs2oejdy	7785	reflex	1			
f_nntkegf2y56qu	13574	reflex	1			
f_nnyaxtaenckdi	13574-3	reflex	1			
f_nocfo4zu4bnig	13682	reflex	1			
f_noi3vfsrdouz6	9029	reflex	1			
f_nol2rdsrhsssm	5228	reflex	1			
f_nolstw3h3fgnw	6481	reflex	1			
f_nop4rgt4eg2iu	11168	reflex	1			
f_nop5pygwirvmy	10896	reflex	1			
f_nopza2lvimdxc	5551	reflex	1			
f_nox3lbkdgfips	13585	reflex	1			
f_noyihn3lr3mb4	2860	reflex	1			
f_npbdi4ctifrxa	928	reflex	1			
f_npbgrifbipso6	7987	reflex	1			
f_npfxovkn6igyq	4701	reflex	1			
f_npikeitsz6yia	10702	reflex	1			
f_npkst53beheda	11168	reflex	1			
f_npmpyqendtmeq	11439	reflex	1			
f_npmxfseguapjy	13386	reflex	1			
f_nprgfhsthboo4	6658	reflex	1			
f_nprnt3ea3vvm4	11082	reflex	1			
f_nptpwhlxa5g5u	13386	reflex	1			
f_npwfillgqa74g	12513	reflex	1			
f_nq2liopwq4u4o	11743	reflex	1			
f_nq2quvg4xd2ay	12494	reflex	1			
f_nq3zvcnapnz7s	10104	reflex	1			
f_nq5eucap53i32	f_pzcqa7cyhn7fa	variant	1			
f_nq6z52vm3qkjs	5182	reflex	1			
f_nqgqsq3y3kzxc	7200	reflex	1			
f_nqn4lhiwvy2jy	12196	reflex	1			
f_nqoksmk4pf2ju	12812	reflex	1			
f_nqopatxzhl6j6	9875	reflex	1			
f_nqr7ipynixwxg	1111	reflex	1			
f_nqurn6p4xvfak	9882	reflex	1			
f_nqvsb3gdhh5ri	6481	reflex	1			
f_nr24kvtabpz3y	242	reflex	1			
f_nr4dhwitwg6g4	2589	reflex	1			
f_nr53tpjnfb66y	13627	reflex	1			
f_nr5dr6j4rigtu	8209	reflex	1			
f_nrdd35eegsdhu	4270	reflex	1			
f_nrechxsjhhela	13756	reflex	1			
f_nrhpzb64636c2	283	reflex	1			
f_nrik3ajibicdi	12233	reflex	1			
f_nrirp75auhgmi	10174	reflex	1			
f_nrkrvudvonn7s	4126-2	reflex	1			
f_nrl2tn6qb5wg4	9661	reflex	1			
f_nrms7vstg3hzy	2144	reflex	1			
f_nrsqpdis6xlhi	10519	reflex	1			
f_nrtkxsfgoqgoe	3153	reflex	1			
f_nru2mhunugwom	6495	reflex	1			
f_nruvxscbfuxsu	722	reflex	1			
f_nry5dtye64l7q	13788	reflex	1			
