id	language_id	form	gloss	native	phonemic	original	cognateset	description	tags	source	etymology	redirect	status	language_name	dialect_tags	source_keys	ancestor_id	family_id	ancestor_form	ancestor_original	ancestor_form_field	ancestor_gloss	ancestor_language	family_form	ancestry_path	link_status
f_nyz4jgqnxpxgw	Sh	aʦ̣ʰṑi	walnut, walnut tree			ac̣hóoi		Walnuss, Walnussbaum	dialect:Sh:gil:Gilgit	degener-shina2008[p. 243, glossary entry 11]	Degener directly assigns this headword to Turner/CDIAL 48. [T. 48, Atlas 95]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_nyz4jgqnxpxgw"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_5hitemtelrrbm	Sh	achṑ	walnut			achóo		Walnuß	noun m dialect:Sh:gil:Gilgit	buddruss-shina1996[p. 40, glossary entry 03]	Buddruss directly assigns this headword to Turner/CDIAL 48.			Shina	dialect:Sh:gil:Gilgit	buddruss-shina1996	48	48	akṣōṭa	akṣōṭa	Original	walnut (or pistacio nut ?); Aleurites triloba, Croton moluccanum; a mountain-tree <smallcaps>pīlú</smallcaps>-¹	Indo-Aryan	akṣōṭa	"[{""Child_ID"": ""f_5hitemtelrrbm"", ""Parent_ID"": ""48"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_r6u74ogmh6gk4	Phal	aŋgúṭ	fireplace, chimney; fireplace	انگُٹ	aŋɡúʈ	aṅgúṭ; angúṭ	2:	Inflection: i-decl (Obl, pl): -í		CDIAL;liljegren	agniṣṭhá- 'fire-pan (m)' (T: 65)			Palula		CDIAL;liljegren	65	65	agniṣṭhá	agniṣṭhá	Original	fire-pan	Indo-Aryan	agniṣṭhá	"[{""Child_ID"": ""f_r6u74ogmh6gk4"", ""Parent_ID"": ""65"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_6nzk2vsimcqbo	Phal	ā́ŋgu	sickle			ā́ṅgu	2:		m	CDIAL				Palula		CDIAL	100	100	aṅká	aṅká	Original	hook; hip where children are carried; curved line, mark, sign	Indo-Aryan	aṅká	"[{""Child_ID"": ""f_6nzk2vsimcqbo"", ""Parent_ID"": ""100"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_rvdmm5dtmqrjk	Phal	ā̂ŋgu	sickle	آںگوۡ	áaŋɡu	áangu		Inflection: a-decl (Obl, pl): áanga	noun m Palula-noun-class-a	liljegren	anká- 'hook (masc)' (T: 100)			Palula		liljegren	100	100	aṅká	aṅká	Original	hook; hip where children are carried; curved line, mark, sign	Indo-Aryan	aṅká	"[{""Child_ID"": ""f_rvdmm5dtmqrjk"", ""Parent_ID"": ""100"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_r4vc6cg7kx2so	Phal	ā́ngu	sickle		ɑ́ngu	ʹângu			noun dialect:Palula	strand				Palula	dialect:Palula	strand	100	100	aṅká	aṅká	Original	hook; hip where children are carried; curved line, mark, sign	Indo-Aryan	aṅká	"[{""Child_ID"": ""f_r4vc6cg7kx2so"", ""Parent_ID"": ""100"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_hspb6tgq5ii3m	Phal	aŋgṓr	fire			aṅgṓr	2:1			CDIAL				Palula		CDIAL	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_hspb6tgq5ii3m"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_sqdubzq6wjx4q	Sh	agā́r	fire			agā́r	2:1			CDIAL				Shina		CDIAL	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_sqdubzq6wjx4q"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_cqpo2vmnimbyk	Sh	hagā́r	fire			hagā́r	2:1		m	CDIAL				Shina		CDIAL	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_cqpo2vmnimbyk"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_d7h2ynahv44ne	Kund	aŋgār	fire			aŋgār				kund				Kundal Shahi		kund	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_d7h2ynahv44ne"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_fgved6gdr3irg	Phal	aŋgō̂r	fire	انگور	aŋɡóor	angóor		Inflection: a-decl (Obl): -a	noun m Palula-noun-class-a	liljegren	án̆gāra- 'glowing charcoal (masc.neut)' (T: 125)			Palula		liljegren	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_fgved6gdr3irg"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_erczhnnmreb6u	Phal	aŋgā̂r	fire			angáar		Inflection: a-decl (Obl): -a; Variant restriction: Biori	noun m Palula-noun-class-a dialect:Phal:biori:Biori	liljegren	án̆gāra- 'glowing charcoal (masc.neut)' (T: 125)			Palula	dialect:Phal:biori:Biori	liljegren	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_erczhnnmreb6u"", ""Parent_ID"": ""f_fgved6gdr3irg"", ""Kind"": ""variant"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}, {""Child_ID"": ""f_fgved6gdr3irg"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_vywptgk4ijz7s	Phal	angṓr	fire		əngó̬ɾ	angʹôr			noun dialect:Palula	strand				Palula	dialect:Palula	strand	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_vywptgk4ijz7s"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_r2axwdhjmmwye	Sh	hāgār	fire		hɑˈgɑɾ̪	hɑˈgɑr			dialect:Sh:Gupis:Gupis	backstrom1992				Shina	dialect:Sh:Gupis:Gupis	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_r2axwdhjmmwye"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_hks5w4biw2a3k	Sh	hāgār̃	fire		hɑˈgɑr̪	hɑˈgɑr̃			dialect:Sh:punl:Puniali	backstrom1992				Shina	dialect:Sh:punl:Puniali	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_hks5w4biw2a3k"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_v4hemuybz3tgk	Sh	āgār̃	fire		ɑˈgɑr̪	ɑˈgɑr̃			dialect:Sh:HunzaNasirabad:Hunza	backstrom1992				Shina	dialect:Sh:HunzaNasirabad:Hunza	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_v4hemuybz3tgk"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_g4frvxocz3o5o	Sh	āgār	fire		ɑˈgɑɾ̪	ɑˈgɑr			dialect:Sh:NagarThol:Nagar%20%28Thol%29	backstrom1992				Shina	dialect:Sh:NagarThol:Nagar%20%28Thol%29	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_g4frvxocz3o5o"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_77ju3alpv2bdi	Sh	āgār̃	fire		ɑˈgɑr̪	ɑˈgɑr̃			dialect:Sh:NagarChalt:Nagar%20%28Chalt%29	backstrom1992				Shina	dialect:Sh:NagarChalt:Nagar%20%28Chalt%29	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_77ju3alpv2bdi"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_wsgih6jwv47rw	Sh	ʰāgār	fire		ʰɑˈgɑɾ̪	ʰɑˈgɑr			dialect:Sh:gil:Gilgit	backstrom1992				Shina	dialect:Sh:gil:Gilgit	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_wsgih6jwv47rw"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_dx5iy3zawgnek	Sh	āgār	fire		ɑˈgɑɾ̪	ɑˈgɑr			dialect:Sh:gil:Gilgit	backstrom1992				Shina	dialect:Sh:gil:Gilgit	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_dx5iy3zawgnek"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_hpr4vs7zhaqhm	Sh	āgār̃	fire		ɑˈgɑr̪	ɑˈgɑr̃			dialect:Sh:Haramosh:Haramosh	backstrom1992				Shina	dialect:Sh:Haramosh:Haramosh	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_hpr4vs7zhaqhm"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_uhsrvrmhkkp2e	Sh	āgār̃	fire		ɑˈgɑr̪	ɑˈgɑr̃			dialect:Sh:Bagrot:Bagrot	backstrom1992				Shina	dialect:Sh:Bagrot:Bagrot	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_uhsrvrmhkkp2e"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_t5glzy4fedmoe	Sh	hāgār	fire		hɑˈgɑɾ̪	hɑˈgɑr			dialect:Sh:Bunji:Bunji	backstrom1992				Shina	dialect:Sh:Bunji:Bunji	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_t5glzy4fedmoe"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_h5gwh23bdc766	Sh	āgār	fire		ɑˈgɑɾ̪	ɑˈgɑr			dialect:Sh:Bunji:Bunji	backstrom1992				Shina	dialect:Sh:Bunji:Bunji	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_h5gwh23bdc766"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ujyjtpatoi42g	Sh	āgār	fire		ɑˈgɑɾ̪	ɑˈgɑr			dialect:Sh:Rondu:Rondu	backstrom1992				Shina	dialect:Sh:Rondu:Rondu	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_ujyjtpatoi42g"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_i6yx5bt3fpsyq	Sh	hagār	fire		hɜgɑɾ̪	hʌgɑr			dialect:Sh:Gahorabad:Chilas%20%28Gahorabad%29	backstrom1992				Shina	dialect:Sh:Gahorabad:Chilas%20%28Gahorabad%29	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_i6yx5bt3fpsyq"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_l7zkaa2erumuu	Sh	āgār̃o	fire		ɑˈgɑr̪o	ɑˈgɑr̃o			dialect:Sh:Satpara:Satpara	backstrom1992				Shina	dialect:Sh:Satpara:Satpara	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_l7zkaa2erumuu"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_upsel24uv4wya	Sh	hagār̃	fire		hɜˈgɑr̪	hʌˈgɑr̃			dialect:Sh:ChilasKhinar:Chilas%20%28Khinar%29	backstrom1992				Shina	dialect:Sh:ChilasKhinar:Chilas%20%28Khinar%29	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_upsel24uv4wya"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_3j6w2sbpu5gtm	Sh	āgār̃	fire		ɑˈgɑr̪	ɑˈgɑr̃			dialect:Sh:ChilasKhinar:Chilas%20%28Khinar%29	backstrom1992				Shina	dialect:Sh:ChilasKhinar:Chilas%20%28Khinar%29	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_3j6w2sbpu5gtm"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_hg5uchuarteu6	Sh	hagār̃	fire		hɜgɑr̪	hʌgɑr̃			dialect:Sh:ChilasJelil:Chilas%20%28Jelil%29	backstrom1992				Shina	dialect:Sh:ChilasJelil:Chilas%20%28Jelil%29	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_hg5uchuarteu6"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_5unl5hjznwf64	Sh	hagār	fire		hɜˈgɑɾ̪	hʌˈgɑr			dialect:Sh:Darel:Darel	backstrom1992				Shina	dialect:Sh:Darel:Darel	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_5unl5hjznwf64"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ed2tnhispnpni	Sh	hagār̃	fire		hɜˈgɑr̪	hʌˈgɑr̃			dialect:Sh:Tangir:Tangir	backstrom1992				Shina	dialect:Sh:Tangir:Tangir	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_ed2tnhispnpni"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_pix33hd4v3o6q	Sh	hagār	fire		hɜˈgɑɾ̪	hʌˈgɑr			dialect:Sh:Sazin:Sazin	backstrom1992				Shina	dialect:Sh:Sazin:Sazin	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_pix33hd4v3o6q"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_5de66itacms3o	Sh	hagār	fire		hɜˈgɑɾ̪	hʌˈgɑr			dialect:Sh:Harban:Harban	backstrom1992				Shina	dialect:Sh:Harban:Harban	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_5de66itacms3o"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_3f3kxndwn2wug	Sh	hāgār	fire		hɑˈgɑɾ̪	hɑˈgɑr			dialect:Sh:Jalkot:Jalkot	backstrom1992				Shina	dialect:Sh:Jalkot:Jalkot	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_3f3kxndwn2wug"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_iftnjuaaah5zq	Sh	hāgār	fire		hɑˈgɑɾ̪	hɑˈgɑr			dialect:Sh:pales:Palesi	backstrom1992				Shina	dialect:Sh:pales:Palesi	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_iftnjuaaah5zq"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_bwbw7nclwqhri	Sh	hāgār	fire		hɑˈgɑɾ̪	hɑˈgɑr			dialect:Sh:Kolai:Kolai	backstrom1992				Shina	dialect:Sh:Kolai:Kolai	backstrom1992	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_bwbw7nclwqhri"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_cux73ghio4jcw	Sh	agā̂r	fire		agáar	agáar			dialect:Sh:gil:Gilgit	schmidt				Shina	dialect:Sh:gil:Gilgit	schmidt	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_cux73ghio4jcw"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_x5txxhbnextzm	Sh	hagā̂r	fire		hagáar	hagáar			dialect:Sh:gil:Gilgit	schmidt				Shina	dialect:Sh:gil:Gilgit	schmidt	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_x5txxhbnextzm"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_gy2rls7qcspvs	Sh	aŋgā̂ru	fire		aṅgáaru	aṅgáaru			dialect:Sh:gur:Guresi	schmidt				Shina	dialect:Sh:gur:Guresi	schmidt	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_gy2rls7qcspvs"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_kh6gygbxq3p7c	Sh	hagā̀r	fire			hagáar		Feuer	m dialect:Sh:gil:Gilgit	degener-shina2008[p. 267, glossary entry 18]	Degener directly assigns this headword to Turner/CDIAL 125. [Ikoh ʌŋgā̀r, T. 125, Atlas 56]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_kh6gygbxq3p7c"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_r4wkhadtewfp2	Sh	hagā̀r	fire			hagáar		Feuer	noun m dialect:Sh:gil:Gilgit	buddruss-shina1996[p. 43, glossary entry 27]	Buddruss directly assigns this headword to Turner/CDIAL 125.			Shina	dialect:Sh:gil:Gilgit	buddruss-shina1996	125	125	áṅgāra	áṅgāra	Original	glowing charcoal	Indo-Aryan	áṅgāra	"[{""Child_ID"": ""f_r4wkhadtewfp2"", ""Parent_ID"": ""125"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ppnlfskjsyh5s	Sh	aŋgā̂ro	Tuesday		aṅgáaro	aṅgáaro			dialect:Sh:gil:Gilgit	schmidt				Shina	dialect:Sh:gil:Gilgit	schmidt	126	126	aṅgāraka	aṅgāraka	Original	*red like embers; charcoal; name of various plants; the planet Mars	Indo-Aryan	aṅgāraka	"[{""Child_ID"": ""f_ppnlfskjsyh5s"", ""Parent_ID"": ""126"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_3de4scat2zxkk	Sh	aŋgā̂ro	Tuesday		aṅgáaro	aṅgáaro			dialect:Sh:Astor:Astor	schmidt				Shina	dialect:Sh:Astor:Astor	schmidt	126	126	aṅgāraka	aṅgāraka	Original	*red like embers; charcoal; name of various plants; the planet Mars	Indo-Aryan	aṅgāraka	"[{""Child_ID"": ""f_3de4scat2zxkk"", ""Parent_ID"": ""126"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ekgxzunahkc3a	Phal	aŋgerī́	charcoal			aṅgerī́	2:			CDIAL				Palula		CDIAL	131	131	aṅgāryā́	aṅgāryā́	Original	heap of embers	Indo-Aryan	aṅgāryā́	"[{""Child_ID"": ""f_ekgxzunahkc3a"", ""Parent_ID"": ""131"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ttr2dxo2lcgle	Phal	aŋgerī́ṣi	black charcoal			aṅgerī́ṣi	2:		f	CDIAL				Palula		CDIAL	131	131	aṅgāryā́	aṅgāryā́	Original	heap of embers	Indo-Aryan	aṅgāryā́	"[{""Child_ID"": ""f_ttr2dxo2lcgle"", ""Parent_ID"": ""131"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_k7eytrqqaxmu4	Phal	aŋgērí	coal	انگیریۡ	aŋɡeerí	angeerí		Inflection: a-decl (Pl): -á	noun f Palula-noun-class-a	liljegren	an̆gāryā́- 'heap of embers (f)' (T: 131)			Palula		liljegren	131	131	aṅgāryā́	aṅgāryā́	Original	heap of embers	Indo-Aryan	aṅgāryā́	"[{""Child_ID"": ""f_k7eytrqqaxmu4"", ""Parent_ID"": ""131"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_mun22qjp735ve	Phal	aŋgúṛ	toe			aṅgúṛ	4:2			CDIAL				Palula		CDIAL	135-2x	135	*aṅgūḍi	*aṅgūḍi	Original		Indo-Aryan	aṅgúli	"[{""Child_ID"": ""f_mun22qjp735ve"", ""Parent_ID"": ""135-2x"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_y6pfr5t247ugc	Phal	aŋgúṛi	finger			aṅgúṛi	4:2		f	CDIAL				Palula		CDIAL	135-2x	135	*aṅgūḍi	*aṅgūḍi	Original		Indo-Aryan	aṅgúli	"[{""Child_ID"": ""f_y6pfr5t247ugc"", ""Parent_ID"": ""135-2x"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_hdjrh4m6n4jfg	Phal	gʰān aŋgúṛu	thumb			ghān aṅgúṛu	4:2			CDIAL				Palula		CDIAL	135-2x	135	*aṅgūḍi	*aṅgūḍi	Original		Indo-Aryan	aṅgúli	"[{""Child_ID"": ""f_hdjrh4m6n4jfg"", ""Parent_ID"": ""135-2x"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_dq3c7bit7fsy2	Sh	agúi	finger			agúi	4:2		f	CDIAL				Shina		CDIAL	135-2x	135	*aṅgūḍi	*aṅgūḍi	Original		Indo-Aryan	aṅgúli	"[{""Child_ID"": ""f_dq3c7bit7fsy2"", ""Parent_ID"": ""135-2x"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_zkt52gwuu6nhm	Sh	haŋui	finger			haṅui	4:2		dialect:Sh:koh:Kohistani f	CDIAL				Shina	dialect:Sh:koh:Kohistani	CDIAL	135-2x	135	*aṅgūḍi	*aṅgūḍi	Original		Indo-Aryan	aṅgúli	"[{""Child_ID"": ""f_zkt52gwuu6nhm"", ""Parent_ID"": ""135-2x"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_kr7elk74ug5xq	Sh	háguṛi	first finger			háguṛi	4:2		dialect:Sh:jij:Jijelut	CDIAL				Shina	dialect:Sh:jij:Jijelut	CDIAL	135-2x	135	*aṅgūḍi	*aṅgūḍi	Original		Indo-Aryan	aṅgúli	"[{""Child_ID"": ""f_kr7elk74ug5xq"", ""Parent_ID"": ""135-2x"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_j35srb6ud6dom	Sh	hagúṛu	thumb			hagúṛu	4:2		dialect:Sh:jij:Jijelut	CDIAL				Shina	dialect:Sh:jij:Jijelut	CDIAL	135-2x	135	*aṅgūḍi	*aṅgūḍi	Original		Indo-Aryan	aṅgúli	"[{""Child_ID"": ""f_j35srb6ud6dom"", ""Parent_ID"": ""135-2x"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_nazxo4gt266au	Kund	ɛŋgil	finger			ɛŋgil				kund				Kundal Shahi		kund	135	135	aṅgúli	aṅgúli	Original	finger, toe	Indo-Aryan	aṅgúli	"[{""Child_ID"": ""f_nazxo4gt266au"", ""Parent_ID"": ""135"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
