concept_id,concept,group,language_id,language,unit,form_id,form,gloss,head_id,head,family_id,family,status,source
666,RIVER,plains,Goj,Gujari,guja1253,f_vxa2gjqpwkgk4,daryā,river,,,,,unlinked,"rensch-hallberg-oleary1992[gojri, location IND, item 47]"
666,RIVER,dardic,Mai,Indus Kohistani,indu1241,f_dorh72ikwyqxa,sin,river,,,,,unlinked,"rensch-decker-hallberg1992[indus kohistani, location KAN, item 47]"
666,RIVER,dardic,Mai,Indus Kohistani,indu1241,f_umvklsbivkcbw,sīn,river,,,,,unlinked,"rensch-decker-hallberg1992[indus kohistani, location DUB, item 47]"
666,RIVER,dardic,Mai,Indus Kohistani,indu1241,f_oa3k6aidrkrzo,sin,river,,,,,unlinked,"rensch-decker-hallberg1992[indus kohistani, location SEO, item 47]"
666,RIVER,dardic,Mai,Indus Kohistani,indu1241,f_7aa53xwshptqy,sin,river,,,,,unlinked,"rensch-decker-hallberg1992[indus kohistani, location PAT, item 47]"
666,RIVER,dardic,Mai,Indus Kohistani,indu1241,f_4k7ojbge7p6q6,sīn,river,,,,,unlinked,"rensch-decker-hallberg1992[indus kohistani, location JIJ, item 47]"
666,RIVER,dardic,Chil,Chilisso,chil1275,f_24a7e3wz4mlzo,sin,river,,,,,unlinked,"rensch-decker-hallberg1992[indus kohistani, location CHM, item 47]"
666,RIVER,dardic,Chil,Chilisso,chil1275,f_x4l7j5mi7hl7w,sin,river,,,,,unlinked,"rensch-decker-hallberg1992[indus kohistani, location CHJ, item 47]"
666,RIVER,dardic,Gowro,Gowro,gowr1239,f_462op42yvl4hu,sin,river,,,,,unlinked,"rensch-decker-hallberg1992[indus kohistani, location GAB, item 47]"
666,RIVER,dardic,bhatr,Bhateri,bate1261,f_kocictnozhrrs,sīn,river,,,,,unlinked,"rensch-decker-hallberg1992[indus kohistani, location BAT, item 47]"
666,RIVER,dardic,Ush,Ushojo,usho1238,f_7p2aeqihftzb2,sūṇḍū,river,,,,,unlinked,"rensch-decker-hallberg1992[ushojo, location USH, item 47]"
666,RIVER,plains,Hajong,Hajong,hajo1238,f_lvgxdqbj3odgy,gaŋ,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_jdopdqekcehko,gaŋ,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_xoeintds4uv7s,gaŋ,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_uv2g266vsddjs,gaŋ,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_jssouf7ceatdw,gaŋ,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_oqnrrv7hhylxi,gaŋ,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_ufud5uuznleak,gaŋ,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_4zwch6rmnpsyg,gaŋ,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_oxxywy457uayo,nodi,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_26m4nwvnakjx4,nodi,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_omxojfnfbttbg,nodi,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_64fqvlkpfwza2,nodi,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,Hajong,Hajong,hajo1238,f_dmuziuvwugji4,nala,river,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
666,RIVER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_gek5cocl5fey2,dʰār,river,,,,,unlinked,thakur-thakur2016magahi[p. 114]
666,RIVER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_lijzxjxgfnhoi,nadī,river,,,,,unlinked,thakur-thakur2016magahi[p. 114]
666,RIVER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_vjseviww3oylc,nadī,river,,,,,unlinked,thakur-thakur2016magahi[p. 114]
666,RIVER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_upy3hnkottb2o,nadī,river,,,,,unlinked,thakur-thakur2016magahi[p. 114]
666,RIVER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_e7ki4vbovsaai,nadī,river,,,,,unlinked,thakur-thakur2016magahi[p. 114]
666,RIVER,plains,M,Marathi,mara1378,f_mavlnbu66fu72,nēyi,river.,,,,,unlinked,"ghatage-kasargod1970[p. 153, entry 8]"
666,RIVER,dardic,Gng,Grangali,gran1245,f_hdd37pbkecgaq,nadí,river,,,,,unlinked,"buddruss-grangali1979[p. 33, item 134]"
666,RIVER,dardic,Ning,Ningalami,gran1245,f_ozxmojgd6m7vy,nandí,river,,,,,unlinked,"buddruss-grangali1979[p. 33, item 134]"
666,RIVER,dardic,Shum,Shumashti,shum1235,f_ude2i34qwclxs,nādí,river,,,,,unlinked,"buddruss-grangali1979[p. 33, item 134]"
666,RIVER,plains,AdivasiOriya,Adivasi Oriya,adiv1239,f_wx6biyxf2taxw,gaḍ,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site OAR]"
666,RIVER,plains,AdivasiOriya,Adivasi Oriya,adiv1239,f_h2wjdr3fip7sy,nodi,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site OAR]"
666,RIVER,plains,Or,Odia,oriy1255,f_4rlzwu6ffgb4g,nəḍi,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site OCU]"
666,RIVER,plains,hal,Halbi,halb1244,f_6dwcw5bovn5k6,nə̃di,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site HBH]"
666,RIVER,plains,Bhatri,Bhatri,bhat1265,f_em5stprwpeir4,nədi,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site BAU]"
666,RIVER,plains,Bhatri,Bhatri,bhat1265,f_wsoav7ln2jspe,nə̃di,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site BSA]"
666,RIVER,plains,Bhatri,Bhatri,bhat1265,f_zzhxprqmks3qa,nʌḍi,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site BJE]"
666,RIVER,plains,Bhatri,Bhatri,bhat1265,f_74lgd7ytzccaw,nədi,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site BKP]"
666,RIVER,plains,Bhatri,Bhatri,bhat1265,f_tmg47db2jfwpw,nədi,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site BUM]"
666,RIVER,plains,Bhatri,Bhatri,bhat1265,f_fqoeddgojv5da,lʌ̃di,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site BCB]"
666,RIVER,plains,Bhatri,Bhatri,bhat1265,f_y5ewvhnfocnz4,nʌ̃di,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site BAN]"
666,RIVER,plains,Bhatri,Bhatri,bhat1265,f_jzfld6bda7zhy,təṛi,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site BAR]"
666,RIVER,plains,Bhatri,Bhatri,bhat1265,f_6oij5xg6tv7ye,nədi,river,,,,,unlinked,"beine2017bhatri[p. 15, item 47, site BAG]"
666,RIVER,plains,B,Bengali,beng1280,f_wg75g5jr7gy4i,nodi,river,,,,,unlinked,"kim-kim-sangma2012garo[wordlist item 14, site 0 Bangla]"
666,RIVER,plains,B,Bengali,beng1280,f_6cfpu6sra7cpa,nodi,river,,,,,unlinked,"kim-kim-sangma-ahmad2011tripura[wordlist item 14, site 0 Bangla]"
666,RIVER,plains,hal,Halbi,halb1244,f_ib4hyxyxm3hv6,nãdī,river,,,,,unlinked,woods2019halbi[entry g4a118c8b-1a46-4bfd-8c3f-0dc5e17cf494]
666,RIVER,plains,hal,Halbi,halb1244,f_4q5arpsty55sa,lãdī,river,,,,,unlinked,woods2019halbi[entry gec265a21-cc2f-4f52-a31b-2967f16c0ab1]
666,RIVER,plains,hal,Halbi,halb1244,f_b626fbc42x5ii,bʰūrlūk,"1) to dive into food; to eat in a gobbling manner; 2) to dive into water, lake or river; 3) to be distracted by; 4) to take notice of",,,,,unlinked,woods2019halbi[entry gf22b8fb2-4da3-4753-ab99-73a6980a9ccd]
666,RIVER,dardic,Sh,Shina,shin1264,f_3wqtnm7r3ablq,gā̀liŋ,retaining wall along a path or river,,,,,unlinked,"degener-shina2008[p. 264, glossary entry 17]"
666,RIVER,plains,bagheli_lakshman,Bagheli,bagh1251,f_oh6easgifik46,neḍdi,river,,,,,unlinked,"koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site e];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site l]"
666,RIVER,plains,bagheli_lakshman,Bagheli,bagh1251,f_2fmto64b5wc5y,neḍi,river,,,,,unlinked,"koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site D];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site K];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site P];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site S];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site a];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site b];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site c];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site d];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site k];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site m];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site n];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site p];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site t]"
666,RIVER,plains,bagheli_lakshman,Bagheli,bagh1251,f_joc4xv2scfwye,neḍiya,river,,,,,unlinked,"koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site K];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site P];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site b];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site n];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site r];koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site s]"
666,RIVER,plains,bagheli_lakshman,Bagheli,bagh1251,f_pbwy34of5oj4m,neḍiye,river,,,,,unlinked,"koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site a]"
666,RIVER,plains,bagheli_lakshman,Bagheli,bagh1251,f_rj3ldt2hanccw,nerua,river,,,,,unlinked,"koshy2022bagheli[Appendix B.4, printed p. 55, item 47, site P]"
666,RIVER,plains,RathwiBareli,Rathwi Bareli,rath1242,f_xxxn37shwtdeq,nondi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Rathwi Pauri-Amalwadi]"
666,RIVER,plains,RathwiBareli,Rathwi Bareli,rath1242,f_h52hw5gf3ujqk,nand,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Rathwi Pauri-Segwi]"
666,RIVER,plains,RathwiBareli,Rathwi Bareli,rath1242,f_ywzcpnm2wvcr4,khudəro,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Rathwi Bareli-Tharadpura]"
666,RIVER,plains,RathwiBareli,Rathwi Bareli,rath1242,f_fgwoueht3ssho,nondi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Rathwi Bareli-Udainagar]"
666,RIVER,plains,RathwiBareli,Rathwi Bareli,rath1242,f_haesbuwy5slxm,nond,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Rathwi Bareli-Chiklia]"
666,RIVER,plains,RathwiBareli,Rathwi Bareli,rath1242,f_vyxubaettsjsq,nond,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Rathwi-Chenpur]"
666,RIVER,plains,RathwiBareli,Rathwi Bareli,rath1242,f_o3osrsvwvh25u,nondi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Rathwi-Dongargaon]"
666,RIVER,plains,RathwiBareli,Rathwi Bareli,rath1242,f_peuncux37qtc6,kudrā,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Rathwi-Dongargaon]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_3zpyywgwp6ini,nõd,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhilali-Bodugam]"
666,RIVER,plains,Bhili,Bhili,bhil1251,f_2uktsimofdoug,nodi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhili-Punyawat]"
666,RIVER,plains,Bhili,Bhili,bhil1251,f_l6nqeoxakvqie,nānd,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhili-Anjhera]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_smbd3itjnrnuw,nad̃i,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhilali-Anjhera]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_fjaxsx5hdyq24,nad̃i,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhilali-Mandwi]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_ng4kniqwph3ta,nadi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhilali-Navalpura]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_5ribvaiqdhgwm,nad̃i,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhilali-Agar]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_rn3ecxmc4tfiw,nandi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhilali-Udaigadh]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_d3yc2qnodlfsy,kodrā,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhilali-Udaigadh]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_w3u3rtk65s5t2,kotəḍu,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhilali-Kattivada]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_diuiespyggqem,nadi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Parya Bhilali-Bhorwada]"
666,RIVER,plains,Bhili,Bhili,bhil1251,f_fagzddvpdblhq,nāndi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhili-Piplia]"
666,RIVER,plains,Bhili,Bhili,bhil1251,f_didg7a6ndfodo,nadi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhili-Kharod]"
666,RIVER,plains,Bhilali,Bhilali,bhil1253,f_szzlhppc3avd4,nədi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bhilali-Aspai]"
666,RIVER,plains,Rathawi,Rathawi,rath1243,f_vv3e4ukuep3di,kotheḍu,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Rathawi-Mankodi]"
666,RIVER,plains,PalyaBareli,Palya Bareli,paly1238,f_4squkbevtgeeq,kotəḍu,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Palya-Choutharya]"
666,RIVER,plains,PalyaBareli,Palya Bareli,paly1238,f_twnyaayjtcrz6,kothaḍu,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Palya-Natvada]"
666,RIVER,plains,PauriBareli,Pauri Bareli,paur1238,f_w7t3ybmptkzk4,khudaru,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bareli Pauri-Shahana]"
666,RIVER,plains,PauriBareli,Pauri Bareli,paur1238,f_q2mlmotzwwwx4,nondi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bareli Pauri-Mandvi]"
666,RIVER,plains,PauriBareli,Pauri Bareli,paur1238,f_ldqdvuetd7nvc,kudəru,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Bareli Pauri-Khadki]"
666,RIVER,plains,Nimadi,Nimadi,nima1243,f_4vp3hwyulnuzu,nādi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Nimadi-Khargone]"
666,RIVER,plains,Nimadi,Nimadi,nima1243,f_h2mqgcayescmg,naddi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Nimadi-Awlia]"
666,RIVER,plains,Nimadi,Nimadi,nima1243,f_sszqgakgsiybc,nadi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Nimadi-Ashapur]"
666,RIVER,plains,Khandesi,Khandesi,khan1272,f_4uilregz42lao,nadi,river,,,,,unlinked,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 95, item 47, Ahirani-Dhule]"
666,RIVER,plains,Bishnupriya,Bishnupriya Manipuri,bish1244,f_vy4malte5leuw,gat,river,,,,,unlinked,"kim-kim2008bishnupriya[Appendix B.3, printed p. 35, item 14, Tilakpur]"
666,RIVER,plains,Bishnupriya,Bishnupriya Manipuri,bish1244,f_kzsxqwlqovpzk,gat,river,,,,,unlinked,"kim-kim2008bishnupriya[Appendix B.3, printed p. 35, item 14, Dhonitila]"
666,RIVER,plains,Bishnupriya,Bishnupriya Manipuri,bish1244,f_s7obc53tsxzva,gat,river,,,,,unlinked,"kim-kim2008bishnupriya[Appendix B.3, printed p. 35, item 14, Machimpur]"
666,RIVER,plains,Bishnupriya,Bishnupriya Manipuri,bish1244,f_vf27qoxxyid4a,gat,river,,,,,unlinked,"kim-kim2008bishnupriya[Appendix B.3, printed p. 35, item 14, Madhapur]"
666,RIVER,plains,Bishnupriya,Bishnupriya Manipuri,bish1244,f_i7ecrhrman6jw,śora,river,,,,,unlinked,"kim-kim2008bishnupriya[Appendix B.3, printed p. 35, item 14, Gulerhaor]"
666,RIVER,plains,Bishnupriya,Bishnupriya Manipuri,bish1244,f_o3b4r5mcn6bmw,sora,river,,,,,unlinked,"kim-kim2008bishnupriya[Appendix B.3, printed p. 35, item 14, Soi Sri]"
666,RIVER,plains,AdivasiOriya,Adivasi Oriya,adiv1239,f_hm4kwbam7jemu,gaḍi,river,,,,,unlinked,"behera2021desia[Appendix B.5, printed p. 81, item 47, site Potenda];behera2021desia[Appendix B.5, printed p. 81, item 47, site Sabhapatiguda];behera2021desia[Appendix B.5, printed p. 81, item 47, site Konda Maliguda];behera2021desia[Appendix B.5, printed p. 81, item 47, site Patta Maliguda];behera2021desia[Appendix B.5, printed p. 81, item 47, site Dame side];behera2021desia[Appendix B.5, printed p. 81, item 47, site Burja];behera2021desia[Appendix B.5, printed p. 81, item 47, site Gemelput];behera2021desia[Appendix B.5, printed p. 81, item 47, site Sindhiguda];behera2021desia[Appendix B.5, printed p. 81, item 47, site Souraguda];behera2021desia[Appendix B.5, printed p. 81, item 47, site Jujhari]"
666,RIVER,plains,AdivasiOriya,Adivasi Oriya,adiv1239,f_y6qgf2p4bevrw,londi,river,,,,,unlinked,"behera2021desia[Appendix B.5, printed p. 81, item 47, site Ghumar];behera2021desia[Appendix B.5, printed p. 81, item 47, site Chhatrabor];behera2021desia[Appendix B.5, printed p. 81, item 47, site Aunli];behera2021desia[Appendix B.5, printed p. 81, item 47, site Sourakundi]"
666,RIVER,plains,AdivasiOriya,Adivasi Oriya,adiv1239,f_uphsmgghttgn2,gaṛ,river,,,,,unlinked,"behera2021desia[Appendix B.5, printed p. 81, item 47, site Kantigad];behera2021desia[Appendix B.5, printed p. 81, item 47, site Kakalpoda];behera2021desia[Appendix B.5, printed p. 81, item 47, site Gumalput]"
666,RIVER,plains,AdivasiOriya,Adivasi Oriya,adiv1239,f_pxrdvst5zuyig,gaḍ,river,,,,,unlinked,"behera2021desia[Appendix B.5, printed p. 81, item 47, site Gagnapur];behera2021desia[Appendix B.5, printed p. 81, item 47, site Bodgaon]"
666,RIVER,plains,AdivasiOriya,Adivasi Oriya,adiv1239,f_mhdjy7tesn4wa,nodi,river,,,,,unlinked,"behera2021desia[Appendix B.5, printed p. 81, item 47, site Chhatrabor]"
666,RIVER,plains,Goj,Gujari,guja1253,f_p3h5umu26zjuw,daryā,river,,,,,unlinked,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 49, printed p. 41, item 47, list UDH];hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 49, printed p. 41, item 47, list JAM];hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 49, printed p. 41, item 47, list CHA];hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 49, printed p. 41, item 47, list RAM];hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 49, printed p. 41, item 47, list NAL];hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 49, printed p. 41, item 47, list DEH];hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 49, printed p. 41, item 47, list KOT]"
666,RIVER,plains,Goj,Gujari,guja1253,f_6s5fdiylphaqy,khaḍ,river,,,,,unlinked,"hugoniot-polster-ahmad-rajan2023easterngujari[Appendix B, PDF p. 49, printed p. 41, item 47, list HAL]"
666,RIVER,plains,mewari_basad,Malvi,malv1243,f_hoiji3eamzxn4,nadi,river,,,,,unlinked,"varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Harsodan];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Chandukhedi];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Nain];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Thillorkhurd];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Jokhar];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Bercha];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Moondikhedi];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Rajwadi-Malvi-Lojithara];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Rajwadi-Malvi-Bhimakhedi];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Rajwadi-Malvi-Bhunyakhedi];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Rajwadi-Malvi-Bhandia];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Umadwadi-Malvi-Jhadmu];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Umadwadi-Malvi-Semlikakad]"
666,RIVER,plains,mewari_basad,Malvi,malv1243,f_o2bk72hprossg,relo,river,,,,,unlinked,"varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Nain]"
666,RIVER,plains,mewari_basad,Malvi,malv1243,f_xqtbjft25hmfc,nad,river,,,,,unlinked,"varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Koyal];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Rajwadi-Malvi-Kishorpura];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Sondhwadi-Malvi-Harnauda];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Sondhwadi-Malvi-Narana];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Sondhwadi-Malvi-Adakhedi];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Sondhwadi-Malvi-Era];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Sondhwadi-Malvi-Deevdi];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Sondhwadi-Malvi-Jamli]"
666,RIVER,plains,mewari_basad,Malvi,malv1243,f_z7663ug45zhik,naddi,river,,,,,unlinked,"varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Rojdi];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Ujjaini-Malvi-Kumardi];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Umadwadi-Malvi-Sagpur];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Umadwadi-Malvi-Paldyabana];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Umadwadi-Malvi-Mungavali];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Sondhwadi-Malvi-Deevdi];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Gond-Malvi-Kalwar];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Gond-Malvi-Kalwar];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Gond-Malvi-Samapura];varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Gond-Malvi-Samapura]"
666,RIVER,plains,mewari_basad,Malvi,malv1243,f_cq4ono6smbav6,nandi,river,,,,,unlinked,"varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Rajwadi-Malvi-Jesingpura]"
666,RIVER,plains,mewari_basad,Malvi,malv1243,f_l6fgcrjnbucwa,khāḷi,river,,,,,unlinked,"varghese-john-samuel2009malvi[Appendix B, printed p. 80, item 47, Bhil-Malvi-Bhandikhali]"
666,RIVER,plains,Nimadi,Nimadi,nima1243,f_vyipvtxfuzvfa,naddi,river,,,,,unlinked,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 66, item 47, N-Son-Bal]"
666,RIVER,plains,Nimadi,Nimadi,nima1243,f_hjdciqmjzu5le,naddi,river,,,,,unlinked,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 66, item 47, N-Son-Pat]"
666,RIVER,plains,Nimadi,Nimadi,nima1243,f_t5b5hc7fghww6,nandi,river,,,,,unlinked,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 66, item 47, N-Bal-Br]"
666,RIVER,plains,Nimadi,Nimadi,nima1243,f_sp3rwwl6vnnuk,nadi,river,,,,,unlinked,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 66, item 47, N-Jaj-OBC]"
666,RIVER,plains,Nimadi,Nimadi,nima1243,f_nrbra4rob727m,nadi,river,,,,,unlinked,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 66, item 47, N-Bhi-Bhi]"
666,RIVER,plains,Nimadi,Nimadi,nima1243,f_4l4tbyraafoya,naddi,river,,,,,unlinked,"vunnamatla-john-samuvel2012nimadi[Appendix A, printed p. 66, item 47, N-Dhar-Bhi]"
